uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotID,collectDate,processedDate,laboratoryName,sampleID,sampleCode,biomassID,internalLabID,batchID,testProtocolVersion,freshMass,freezeDryMass,c8To0Concentration,c10To0Concentration,c11To0Concentration,lipid2OH10To0Concentration,c12To0Concentration,c13To0Concentration,lipid2OH12To0Concentration,lipid3OH12To0Concentration,c14To1Concentration,c14To0Concentration,i14To0Concentration,i15To0Concentration,aC15To0Concentration,c15To0Concentration,c15To1Concentration,lipid2OH14To0Concentration,lipid3OH14To0Concentration,i16To0Concentration,cis16To1n9Concentration,c16To1Cis11Concentration,c16To0Concentration,lipid10Methyl16To0Concentration,i17To0Concentration,c17To1Concentration,cyclo17To0Concentration,c17To0Concentration,c17To0AnteisoConcentration,lipid2OH16To0Concentration,lipid10Methyl17To0Concentration,c18To3n6Concentration,cis18To2n912Concentration,cis18To1n9Concentration,trans18To1n9Concentration,trans18To2n912Concentration,c18To3n3Concentration,c18To1n11Concentration,c18To0Concentration,lipid10Methyl18To0Concentration,cyclo19To0Concentration,c19To0Concentration,c19To1Cis10Concentration,c20To4n6Concentration,c20To5n3Concentration,c20To3n6Concentration,c20To2Concentration,c20To1Concentration,c20To3n3Concentration,c20To0Concentration,c21To0Concentration,c22To2Concentration,c22To1n9Concentration,c22To0Concentration,c22To6CisConcentration,c23To0Concentration,c24To1Concentration,c24To0Concentration,totalLipidConcentration,extractionEfficiency,extractEffStdConc,processedBy,reviewedBy,remarks,analysisResultsQF,dataQF,publicationDate,release
aa9420c0-1eec-47ae-9ff4-fecacfb4448f,HARV_002.basePlot.bgc,D01,HARV,42.478565,-72.259572,WGS84,20.12,193.6,0.1,HARV_002,2018-10-08T15:37Z,2020-10-16,"Microbial ID, Inc",HARV_002-O-37-16.5-20181008,A00000032375,HARV_002-O-37-16.5-20181008-BM,MI200916-2157,78,Midi_PLFA_SOP_v1,4.87,1.43,,0,0,0.98,0,0,,,0,3.27,1.32,22.54,8.58,3.12,0.35,,,7.33,19.04,8.62,41.29,14.97,3.04,0,9.11,2.65,2.56,0,1.31,0.52,21.65,36.43,,,,17.93,,1.83,35.18,,,2.86,1.09,1.16,0.54,0.53,,2.79,0.98,1.03,0.4,9.41,0.22,1.47,0,9.11,295.2,58.48,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
1f67b0fd-144e-498f-879f-c491b0fff569,HARV_002.basePlot.bgc,D01,HARV,42.478565,-72.259572,WGS84,20.12,193.6,0.1,HARV_002,2018-10-08T15:41Z,2020-10-16,"Microbial ID, Inc",HARV_002-M-37-16.5-20181008,A00000032371,HARV_002-M-37-16.5-20181008-BM,MI200916-2155,78,Midi_PLFA_SOP_v1,12.85,7.69,,0,0,0,0,0,,,0,0.89,0.31,6.44,2.7,0.77,0,,,2.66,4.56,3.56,11.44,6.57,1.53,0,2.98,0.71,1.59,0,0.42,0,4.17,9.65,,,,7.57,,2.63,16.06,,,0.58,0,0.3,0,0.3,,0.57,0,0,0,1.35,0,0.21,0,1.63,92.12,71.5,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
b79619a8-06f8-43a5-a2b4-34c2b0b16ead,HARV_002.basePlot.bgc,D01,HARV,42.478565,-72.259572,WGS84,20.12,193.6,0.1,HARV_002,2018-10-08T16:09Z,2020-10-16,"Microbial ID, Inc",HARV_002-O-25.5-36.5-20181008,A00000032376,HARV_002-O-25.5-36.5-20181008-BM,MI200916-2156,78,Midi_PLFA_SOP_v1,4.86,1.72,,0,0,0.78,0.45,0,,,0,4.57,1.66,30.79,9.31,2.47,0.26,,,6.98,23.11,11.44,47.83,13.76,3.86,0,10.83,2.39,2.64,0,1.03,0,21.59,55.44,,,,29.35,,2.91,57.01,,,4.25,0.92,1.47,0.55,0.93,,0.98,0.39,0,0,1.52,0.36,0.42,0,1.13,353.34,92.97,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
7223cf25-1425-4c5e-9f2a-c6949edad4cf,HARV_002.basePlot.bgc,D01,HARV,42.478565,-72.259572,WGS84,20.12,193.6,0.1,HARV_002,2018-10-08T16:14Z,2020-10-16,"Microbial ID, Inc",HARV_002-M-25.5-36.5-20181008,A00000032373,HARV_002-M-25.5-36.5-20181008-BM,MI200916-2154,78,Midi_PLFA_SOP_v1,12.66,8.07,,0,0,0,0,0,,,0,1.65,0.58,10.78,4.25,0.9,0,,,3.87,8.31,6.25,18.08,8.95,2.22,0,4.52,1.24,2.49,0,0.67,0,4.21,15.93,,,,10.72,,4.97,27.37,,,0.93,0,0.28,0.27,0.18,,0.74,0.23,0,0,1.78,0,0.31,0.11,2.21,144.99,74.27,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
9ab5f284-5163-40ae-bd40-8683c72de06e,HARV_004.basePlot.bgc,D01,HARV,42.427091,-72.229737,WGS84,20.19,199.7,0.2,HARV_004,2018-10-09T13:16Z,2020-10-16,"Microbial ID, Inc",HARV_004-O-6-10-20181009,A00000032370,HARV_004-O-6-10-20181009-BM,MI200916-2161,78,Midi_PLFA_SOP_v1,5.26,1.43,,0,0,0,1.29,0,,,0,4.92,1.26,23.28,8.65,1.53,0.27,,,7.09,17.85,10.68,35.54,14.54,3.97,0,7.01,1.62,2.83,0,1.12,0,10.93,39.44,,,,25.43,,2.12,53.53,,,3.32,0.79,1.07,0.58,0.46,,1.99,0.57,0,0,3.53,0.41,0.69,0,2.46,290.75,54.34,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
e1dbe2b4-fd74-4a27-aace-66340b0bd7fd,HARV_004.basePlot.bgc,D01,HARV,42.427091,-72.229737,WGS84,20.19,199.7,0.2,HARV_004,2018-10-09T13:23Z,2020-10-16,"Microbial ID, Inc",HARV_004-M-6-10-20181009,A00000032385,HARV_004-M-6-10-20181009-BM,MI200916-2159,78,Midi_PLFA_SOP_v1,10.71,6.58,,0,0,0,0.23,0,,,0,1.07,0.37,7.01,3.13,0.49,0,,,2.47,5.61,3.52,11.22,7.9,1.83,0,2.8,0.69,1.35,0,0.52,0,2.32,8.73,,,,14.29,,2.7,18.49,,,0.63,0,0,0.14,0,,0.81,0,0,0,1.26,0,0.34,0,1.08,100.98,76.76,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
28880624-1d79-4e24-a3a2-c9b4ee0b112c,HARV_004.basePlot.bgc,D01,HARV,42.427091,-72.229737,WGS84,20.19,199.7,0.2,HARV_004,2018-10-09T13:39Z,2020-07-16,"Microbial ID, Inc",HARV_004-O-10.5-34-20181009,A00000032368,HARV_004-O-10.5-34-20181009-BM,MI200709-1311,45,Midi_PLFA_SOP_v1,5.07,1.44,,0,0,0,0,0,,,0,7.74,2.52,51.4,20.19,5.11,0,,,20.59,48.25,32.46,98.78,39.23,12.77,0,14.25,7.41,9.06,0,4.6,0,32,75.36,,,,107.94,,25.48,118.03,,,9.1,4.13,1.95,2.72,2.27,,2.46,0,0,0,4.4,0,1.03,0,5.01,766.23,66.79,6.1,X3dKIAlqROSj6yvdqziKsQ==,ujgT9aJ6r0v1tDEzqHQgRg==,,0,,20201218T104553Z,RELEASE-2021
0708849c-fbba-4129-b19d-e0c2d572d432,HARV_004.basePlot.bgc,D01,HARV,42.427091,-72.229737,WGS84,20.19,199.7,0.2,HARV_004,2018-10-09T13:46Z,2020-07-16,"Microbial ID, Inc",HARV_004-M-10.5-34-20181009,A00000032384,HARV_004-M-10.5-34-20181009-BM,MI200709-1310,45,Midi_PLFA_SOP_v1,11.41,6.8,,0,0,0,0,0,,,0,0.82,0.29,5.71,2.96,0.5,0,,,2.3,4.4,3.02,11.36,5.52,1.86,0,2.4,0.77,1.4,0,0.51,0,1.89,7.95,,,,15.01,,3.57,18.31,,,0.8,0.36,0,0.29,0,,0.29,0,0,0,0.35,0,0,0,0.35,93,52.59,6.1,X3dKIAlqROSj6yvdqziKsQ==,ujgT9aJ6r0v1tDEzqHQgRg==,,0,,20201218T104553Z,RELEASE-2021
170f6648-259c-4987-ab6f-7906f21850a7,HARV_004.basePlot.bgc,D01,HARV,42.427091,-72.229737,WGS84,20.19,199.7,0.2,HARV_004,2018-10-09T13:59Z,2020-10-16,"Microbial ID, Inc",HARV_004-O-27-32-20181009,A00000032369,HARV_004-O-27-32-20181009-BM,MI200916-2160,78,Midi_PLFA_SOP_v1,5.31,1.24,,0,0,0.87,0.53,0,,,0,3.88,1.26,22.97,9.36,2.11,0,,,6.23,22.27,13.42,48.46,15.5,3.92,0,8.39,3.06,2.85,0,0.9,0.8,18.22,31.74,,,,39.65,,3.15,44.44,,,4.4,1.74,1.26,0.97,0.48,,2.97,0.73,0.58,0,11.46,0.44,1.59,0,10.37,340.97,63.97,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
5a3b8a6d-6b31-4a32-b76b-f5e34c7a808c,HARV_004.basePlot.bgc,D01,HARV,42.427091,-72.229737,WGS84,20.19,199.7,0.2,HARV_004,2018-10-09T14:07Z,2020-10-16,"Microbial ID, Inc",HARV_004-M-27-32-20181009,A00000032367,HARV_004-M-27-32-20181009-BM,MI200916-2158,78,Midi_PLFA_SOP_v1,11.77,7.47,,0,0,0,0,0,,,0,0.88,0.33,5.68,2.98,0.45,0,,,2.33,3.97,3.06,10.33,6.52,1.79,0,2.69,0.7,1.38,0,0.49,0,0.89,7.04,,,,13.66,,3.32,17.14,,,0.43,0,0,0,0,,0.53,0,0,0,0.88,0,0.14,0,0.75,88.34,87.92,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
c372a5c7-c53a-497d-a4cd-65526bc5d9a6,HARV_013.basePlot.bgc,D01,HARV,42.392282,-72.254598,WGS84,20.19,184.6,0.2,HARV_013,2018-10-09T14:57Z,2020-10-16,"Microbial ID, Inc",HARV_013-O-37-22.5-20181009,A00000032394,HARV_013-O-37-22.5-20181009-BM,MI200916-2169,78,Midi_PLFA_SOP_v1,5.25,2.03,,0,0,0.48,0.71,0,,,0,2.75,0.73,16.2,4.9,1.08,0,,,4.76,12.45,6.48,24.64,10.76,2.45,0,5.11,1.11,1.66,0.21,0.76,0.52,10.39,23.53,,,,15.71,,1.03,33.48,,,2.82,1.08,0.78,0.59,0.5,,1.38,0,0,0,2.9,0.28,1.15,0,1.91,195.28,59.68,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
09cd34d7-04b4-4434-b3e2-c235312be84e,HARV_013.basePlot.bgc,D01,HARV,42.392282,-72.254598,WGS84,20.19,184.6,0.2,HARV_013,2018-10-09T15:05Z,2020-10-16,"Microbial ID, Inc",HARV_013-M-37-22.5-20181009,A00000032395,HARV_013-M-37-22.5-20181009-BM,MI200916-2167,78,Midi_PLFA_SOP_v1,10.5,8.23,,0,0,0,0,0,,,0,0.86,0.35,7.11,4.56,0.52,0,,,2.52,4.77,2.6,10.31,6.92,2.12,0,2.71,0.64,1.3,0,0.43,0,2.42,7.73,,,,22.18,,2.4,12.62,,,0.61,0,0,0.28,0,,0.78,0,0,0,1.13,0,0.35,0,1,99.2,83.66,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
2a97c56c-77a0-4eb7-a476-d06610606a09,HARV_013.basePlot.bgc,D01,HARV,42.392282,-72.254598,WGS84,20.19,184.6,0.2,HARV_013,2018-10-09T15:14Z,2020-08-21,"Microbial ID, Inc",HARV_013-O-36.5-18-20181009,A00000032393,HARV_013-O-36.5-18-20181009-BM,MI200803-1616,57,Midi_PLFA_SOP_v1,6.39,3.88,,0,0,0.37,0.26,0,,,0,2.64,0.79,18.33,5.49,1.2,0,,,6.72,14.44,7.56,27.92,12.67,4.15,0.58,5.33,0.82,2.23,0.18,1.03,0.39,4.28,23.69,,,,34.03,,2.63,40.96,,,1.39,0.53,0.65,0,1.25,,1.94,0.38,0.22,0,3.52,0,0.43,0,2.12,231.11,62.77,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
ca9a31b4-b3da-479c-a97a-e09f5b1cb584,HARV_013.basePlot.bgc,D01,HARV,42.392282,-72.254598,WGS84,20.19,184.6,0.2,HARV_013,2018-10-09T15:24Z,2020-08-21,"Microbial ID, Inc",HARV_013-M-36.5-18-20181009,A00000032396,HARV_013-M-36.5-18-20181009-BM,MI200803-1615,57,Midi_PLFA_SOP_v1,11.58,9.36,,0,0,0,0,0,,,0,0.62,0.26,4.48,2.81,0.33,0,,,1.85,3.19,2.03,7.41,4.63,1.33,0,2.06,0.37,1.08,0,0.24,0,1.26,4.06,,,,8.92,,1.82,7.38,,,0.39,0,0,0,0,,0.31,0,0,0,0.36,0,0,0,0.36,57.52,61.21,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
33993345-3075-42fd-9522-2fb3a5a415d1,HARV_013.basePlot.bgc,D01,HARV,42.392282,-72.254598,WGS84,20.19,184.6,0.2,HARV_013,2018-10-09T15:41Z,2020-10-16,"Microbial ID, Inc",HARV_013-O-7-37.5-20181009,A00000032392,HARV_013-O-7-37.5-20181009-BM,MI200916-2170,78,Midi_PLFA_SOP_v1,4.81,2.2,,0,0,0,0.79,0,,,0.22,3.25,1.26,22.36,6.69,1.31,0.2,,,5.2,17.59,10.8,33.05,14.27,4.39,0,7.06,0,2.33,0,0.66,0,7.1,31.41,,,,39.58,,2.15,51.57,,,2.58,0.79,0.4,0.51,0.67,,2.22,0.51,0,0,4.69,0.19,1.35,0,3.38,280.51,68.98,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
5caea18d-7c46-43d0-8b44-0e4a48680928,HARV_013.basePlot.bgc,D01,HARV,42.392282,-72.254598,WGS84,20.19,184.6,0.2,HARV_013,2018-10-09T15:52Z,2020-10-16,"Microbial ID, Inc",HARV_013-M-7-37.5-20181009,A00000032397,HARV_013-M-7-37.5-20181009-BM,MI200916-2168,78,Midi_PLFA_SOP_v1,10.96,9.07,,0,0,0,0,0,,,0,0.61,0.3,4.61,2.55,0.33,0,,,1.84,3.83,1.68,7.05,5.35,1.48,0,2.03,0.43,0.9,0,0.31,0,1.4,4.36,,,,10.47,,1.74,7.59,,,0.35,0,0,0.18,0,,0.51,0,0,0,0.44,0,0,0,0.46,60.77,82.49,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
1c674caf-fdae-45b9-89d1-5934509016b9,HARV_001.basePlot.bgc,D01,HARV,42.424246,-72.258285,WGS84,20.14,190,0.2,HARV_001,2018-10-10T13:08Z,2020-10-16,"Microbial ID, Inc",HARV_001-O-37.5-5.5-20181010,A00000032382,HARV_001-O-37.5-5.5-20181010-BM,MI200916-2152,78,Midi_PLFA_SOP_v1,6.22,2.44,,0,0,1.44,0.67,0,,,0,2.88,0.77,14.74,5.12,1.57,0,,,6.46,10.76,5.62,30.23,10.5,2.46,0,5.01,1.97,1.91,0.15,0.94,0,9.86,31.79,,,,11.17,,2.01,36.15,,,2.1,0.59,1,0.36,0.59,,1.6,0.57,0,0,3.92,0.13,1,0,3.16,209.15,65.15,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
db8bb629-e343-463f-8704-949740a40744,HARV_001.basePlot.bgc,D01,HARV,42.424246,-72.258285,WGS84,20.14,190,0.2,HARV_001,2018-10-10T13:13Z,2020-10-16,"Microbial ID, Inc",HARV_001-M-37.5-5.5-20181010,A00000032377,HARV_001-M-37.5-5.5-20181010-BM,MI200916-2150,78,Midi_PLFA_SOP_v1,14.44,11.01,,0,0,0,0,0,,,0,0.63,0.24,4.39,1.99,0.37,0,,,1.79,3,2.08,6.45,4.49,1.1,0,1.85,0.4,1,0,0.33,0,0.86,4.03,,,,6.51,,2.19,7.74,,,0.27,0,0,0,0,,0.3,0,0,0,0.44,0,0,0,0.46,52.89,76.38,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
169be00d-a770-46ff-9432-00d254a1bb60,HARV_001.basePlot.bgc,D01,HARV,42.424246,-72.258285,WGS84,20.14,190,0.2,HARV_001,2018-10-10T13:31Z,2020-10-16,"Microbial ID, Inc",HARV_001-O-8-19-20181010,A00000032381,HARV_001-O-8-19-20181010-BM,MI200916-2153,78,Midi_PLFA_SOP_v1,4.28,2.4,,0,0,0.66,0.26,0,,,0,2.79,0.89,15.2,5.38,2.03,0.13,,,4.62,9.95,7.84,32.03,8.14,2.25,0,6.51,1.3,1.99,0,0.81,0,17.56,36.27,,,,14.74,,3.33,38.67,,,1.46,0.58,0.51,0.47,0.34,,1.64,0.5,0,0,6.67,0.14,0.94,1.67,8.64,236.9,46.58,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
36f64964-0d2f-47a2-bb7d-32363ecfe7dc,HARV_001.basePlot.bgc,D01,HARV,42.424246,-72.258285,WGS84,20.14,190,0.2,HARV_001,2018-10-10T13:37Z,2020-10-16,"Microbial ID, Inc",HARV_001-M-8-19-20181010,A00000032378,HARV_001-M-8-19-20181010-BM,MI200916-2151,78,Midi_PLFA_SOP_v1,10.49,7.96,,0,0,0,0,0,,,0,0.86,0.3,6.85,2.9,0.44,0,,,2.36,4.78,3.37,10.74,5.96,1.74,0,3.12,0.61,1.68,0,0.36,0,1.93,6.53,,,,14.13,,2.82,14.32,,,0.4,0,0,0.18,0,,0.28,0,0.37,0,0.61,0,0.12,0,0.72,88.45,73.64,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
9e471c3e-6f94-49fd-972e-bea342a0818d,HARV_001.basePlot.bgc,D01,HARV,42.424246,-72.258285,WGS84,20.14,190,0.2,HARV_001,2018-10-10T13:56Z,2020-07-16,"Microbial ID, Inc",HARV_001-O-35-37-20181010,A00000032380,HARV_001-O-35-37-20181010-BM,MI200709-1307,45,Midi_PLFA_SOP_v1,5.15,1.72,,0,0,1.37,1.88,0,,,0,10.1,3.51,84.57,25.14,7.53,0,,,35.31,59.22,25.8,116.07,62.04,11.62,1.96,23.25,8.62,7.52,0.8,5.64,1.26,51.91,104.2,,,,48.45,,9.73,118.44,,,11.38,4.43,3.6,1.54,2.93,,3.44,0,0,0,4.96,0.48,1.42,0,3.38,863.49,81.57,6.1,X3dKIAlqROSj6yvdqziKsQ==,ujgT9aJ6r0v1tDEzqHQgRg==,,0,,20201218T104553Z,RELEASE-2021
3ed543ee-1c75-49a7-8016-28c839f5dedc,HARV_034.basePlot.bgc,D01,HARV,42.535686,-72.177968,WGS84,20.28,372.1,0.4,HARV_034,2018-10-10T14:02Z,2020-10-16,"Microbial ID, Inc",HARV_034-O-5-38.5-20181010,A00000032364,HARV_034-O-5-38.5-20181010-BM,MI200916-2183,78,Midi_PLFA_SOP_v1,6.26,2.44,,0,0,0,0.8,0,,,0,2.45,0.42,8.49,2.74,1.29,0,,,4.58,5.1,1.94,14.8,7.83,1.12,0,2.97,1.23,1.15,0,0.83,0.56,8.54,14.77,,,,6.54,,0.87,19.71,,,1.7,1.07,0.48,0.43,0.51,,1.68,0,0,0,2.98,0.22,0.9,0,1.72,120.42,48.11,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
90a28d17-3b68-4a35-8bfa-5569992cf007,HARV_001.basePlot.bgc,D01,HARV,42.424246,-72.258285,WGS84,20.14,190,0.2,HARV_001,2018-10-10T14:03Z,2020-07-16,"Microbial ID, Inc",HARV_001-M-35-37-20181010,A00000032379,HARV_001-M-35-37-20181010-BM,MI200709-1306,45,Midi_PLFA_SOP_v1,10.76,6.97,,0,0,0,0.43,0,,,0,1.89,0.53,12.52,5.07,1.19,0,,,4.75,9.79,5.94,21.55,12.31,3.78,0.4,4.98,1.18,2.85,0.16,1.03,0.38,6.97,16.22,,,,32.9,,5.82,30.49,,,0,0.18,0.44,0.32,0.24,,0.72,0,0,0,0.83,0,0.21,0,0.73,186.79,96.04,6.1,X3dKIAlqROSj6yvdqziKsQ==,ujgT9aJ6r0v1tDEzqHQgRg==,,0,,20201218T104553Z,RELEASE-2021
8ba0d308-6675-49c0-af0b-48cefd21702d,HARV_034.basePlot.bgc,D01,HARV,42.535686,-72.177968,WGS84,20.28,372.1,0.4,HARV_034,2018-10-10T14:12Z,2020-10-16,"Microbial ID, Inc",HARV_034-M-5-38.5-20181010,A00000032363,HARV_034-M-5-38.5-20181010-BM,MI200916-2180,78,Midi_PLFA_SOP_v1,15.08,9.79,,0,0,0,0.27,0,,,0,1.78,0.37,9.07,3.09,1.07,0,,,4.58,6.92,3.41,14.37,7.25,1.7,0,2.79,0.99,1.52,0,0.76,0.21,3.99,12.72,,,,10.42,,2.96,22.5,,,0.51,0,0.15,0.14,0.12,,1.21,0,0,0,2.28,0,0.48,0,2.92,120.52,69.61,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
c33266b2-8f76-44de-8dae-dcc29d6d4d92,HARV_034.basePlot.bgc,D01,HARV,42.535686,-72.177968,WGS84,20.28,372.1,0.4,HARV_034,2018-10-10T14:30Z,2020-10-16,"Microbial ID, Inc",HARV_034-O-34.5-11-20181010,A00000032365,HARV_034-O-34.5-11-20181010-BM,MI200916-2182,78,Midi_PLFA_SOP_v1,6.42,1.73,,0,0,1.57,1.14,0,,,0,3.46,0.65,17.62,5.26,1.37,0,,,6.23,12.81,5.21,24.62,13.24,2.65,0,4.4,2.08,2.05,0,0.89,0,11.08,26.74,,,,16.6,,1.49,41.63,,,3.1,2.05,1.44,0.61,0.71,,2.22,0,0,0,3.95,0.22,1.31,0,1.77,220.14,53.05,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
b9554792-3e86-4ba9-8003-12bb7c5a450b,HARV_034.basePlot.bgc,D01,HARV,42.535686,-72.177968,WGS84,20.28,372.1,0.4,HARV_034,2018-10-10T14:40Z,2020-10-16,"Microbial ID, Inc",HARV_034-M-34.5-11-20181010,A00000032362,HARV_034-M-34.5-11-20181010-BM,MI200916-2179,78,Midi_PLFA_SOP_v1,10.86,4.39,,0,0,0.92,0.53,0,,,0,2.04,0.4,9.23,2.88,0.86,0,,,3.72,6.3,3.07,18.05,6.85,2.33,0,2.25,1.19,1.34,0.25,0.62,0,7.04,18.74,,,,21.01,,1.64,38.5,,,1.03,0.59,0.87,0.18,0.42,,1.79,0,0,0,2.5,0,0.54,0,1.29,158.95,47.51,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
9f0bb897-f436-40c5-902b-b09b74ca4bd2,HARV_034.basePlot.bgc,D01,HARV,42.535686,-72.177968,WGS84,20.28,372.1,0.4,HARV_034,2018-10-10T15:09Z,2020-08-21,"Microbial ID, Inc",HARV_034-O-1-7-20181010,A00000032366,HARV_034-O-1-7-20181010-BM,MI200803-1622,57,Midi_PLFA_SOP_v1,5.97,2.01,,0,0,0.99,0.62,0,,,0,3.82,0.89,24.37,5.08,2.04,0,,,5.76,16.31,4.52,31.86,12.31,2.43,0,6.42,1.61,1.68,0.25,0.98,0,14.99,29.07,,,,15.17,,1.64,43.33,,,3.08,1.01,1.33,0.46,1.12,,1.87,0,0.24,0,2.67,0.48,0.37,0,1.33,240.07,48.79,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
cff284d0-cb2f-4953-96fc-989dedd826d5,HARV_034.basePlot.bgc,D01,HARV,42.535686,-72.177968,WGS84,20.28,372.1,0.4,HARV_034,2018-10-10T15:19Z,2020-08-21,"Microbial ID, Inc",HARV_034-M-1-7-20181010,A00000032361,HARV_034-M-1-7-20181010-BM,MI200803-1621,57,Midi_PLFA_SOP_v1,11.85,7.53,,0,0,0,0.23,0,,,0,1.89,0.55,11.79,5.12,1.03,0,,,4.44,10.92,5.18,18.43,9.82,2.6,0,4.51,1,2.12,0.15,0.9,0.2,3.73,16,,,,22.9,,3.7,29.25,,,1.05,0.19,0.68,0.26,0.37,,1.12,0,0,0,1.52,0,0.2,0,1.64,163.46,61.38,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
6d669d8d-0e77-4173-9483-60e026c08df5,HARV_021.basePlot.bgc,D01,HARV,42.45243,-72.250472,WGS84,20.1,175.1,0.1,HARV_021,2018-10-10T15:53Z,2020-08-21,"Microbial ID, Inc",HARV_021-O-1-28-20181010,A00000032340,HARV_021-O-1-28-20181010-BM,MI200803-1618,57,Midi_PLFA_SOP_v1,4.38,2.8,,0,0,0.26,0,0,,,0,1.76,0.56,13.37,4.98,1.14,0,,,4.37,10.52,4.89,20.09,9.39,2.59,0,4.81,1.42,1.67,0.15,0.72,0,7.9,15.95,,,,19.64,,2.58,22.73,,,1.2,0.35,0.56,0,0.69,,1.02,0,0,0,2.01,0,0.32,0,1.8,159.42,54.38,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
4e78c10d-5fd6-491a-992d-17fbfc0cd31c,HARV_021.basePlot.bgc,D01,HARV,42.45243,-72.250472,WGS84,20.1,175.1,0.1,HARV_021,2018-10-10T15:55Z,2020-08-21,"Microbial ID, Inc",HARV_021-M-1-28-20181010,A00000032341,HARV_021-M-1-28-20181010-BM,MI200803-1617,57,Midi_PLFA_SOP_v1,14.76,11.86,,0,0,0,0,0,,,0,0.64,0.22,4.09,2.48,0.43,0,,,1.84,2.51,1.76,8.35,4.26,1.45,0,1.67,0.43,1.06,0,0.39,0.13,2.73,4.82,,,,11.7,,2.15,8.55,,,0.29,0,0,0,0,,0.47,0,0,0,0.71,0,0.15,0,0.54,63.82,81.26,6.1,X3dKIAlqROSj6yvdqziKsQ==,R4/UGDekA77/irTWzC9I3x3ZBDsojeHY,,0,,20201218T104553Z,RELEASE-2021
