uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release
b4175e30-d7e1-4111-bb88-a43f02e05824,2015-04-28,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2014-07-17T13:49Z,HARV_033-O-33-4-20140717,,HARV_033-O-33-4-20140717-CN,,soil,N,-1.7,-27.8,1.69,40.98,24.2,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData|dryingProtocolError,20201217T043843Z,RELEASE-2021
680038f4-3919-48bd-b1a7-9caacef6bb3a,2015-04-28,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2014-07-17T13:49Z,HARV_033-M-33-4-20140717,,HARV_033-M-33-4-20140717-CN,,soil,N,6.4,-28,0.32,5.98,18.9,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
ad5e3c53-7290-48f0-a23f-968f19a1b25b,2015-04-28,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2014-07-17T14:20Z,HARV_013-M-15-7-20140717,,HARV_013-M-15-7-20140717-CN,,soil,N,6.5,-24.6,0.11,1.78,16.6,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
9f027c95-4a93-401e-b41e-9b6c1cd3eb47,2015-04-28,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2014-07-17T14:20Z,HARV_013-O-15-7-20140717,,HARV_013-O-15-7-20140717-CN,,soil,N,2.7,-26.6,0.39,7.89,20,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData|dryingProtocolError,20201217T043843Z,RELEASE-2021
4cda59b2-9cc5-4108-9835-447db4443f6f,2015-04-28,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2014-07-17T14:40Z,HARV_033-M-23-30-20140717,,HARV_033-M-23-30-20140717-CN,,soil,N,4.6,-27.6,0.28,5.68,20.2,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
9335efd6-a06a-4509-86af-925e92cc2d7e,2015-04-28,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2014-07-17T14:40Z,HARV_033-O-23-30-20140717,,HARV_033-O-23-30-20140717-CN,,soil,N,-1.7,-28,1.74,43.1,24.8,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData|dryingProtocolError,20201217T043843Z,RELEASE-2021
9b6ab422-ed40-49f6-b882-7acd2e95f2e3,2015-04-28,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2014-07-17T15:00Z,HARV_021-O-36-16-20140717,,HARV_021-O-36-16-20140717-CN,,soil,N,1.5,-27.7,0.64,19.21,30.1,OK,OK,,,2,Replicate samples,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData|dryingProtocolError,20201217T043843Z,RELEASE-2021
aa7e9a43-1e91-4a99-8b88-36d9487c46a4,2015-04-28,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2014-07-17T15:00Z,HARV_021-O-36-16-20140717,,HARV_021-O-36-16-20140717-CN,,soil,N,1.5,-27.7,0.67,20.22,30.3,OK,OK,,,1,Replicate samples,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData|dryingProtocolError,20201217T043843Z,RELEASE-2021
67a400ae-36c7-4fe0-ace9-99818f0db611,2015-04-28,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2014-07-17T15:00Z,HARV_021-M-36-16-20140717,,HARV_021-M-36-16-20140717-CN,,soil,N,2.5,-27.5,0.3,8.92,30.1,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
78476ed5-6a9b-4ee5-94ed-b0b84b47fc95,2015-04-28,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2014-07-17T15:24Z,HARV_033-M-30-38-20140717,,HARV_033-M-30-38-20140717-CN,,soil,N,5.7,-27,0.26,4.53,17.6,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
f16b367c-5dcc-4314-9a74-0406033777e9,2015-04-28,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2014-07-17T15:24Z,HARV_033-O-30-38-20140717,,HARV_033-O-30-38-20140717-CN,,soil,N,-1.2,-28.4,1.88,42.26,22.5,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData|dryingProtocolError,20201217T043843Z,RELEASE-2021
1e9005a5-234b-483e-a94a-e0c0531b6c3e,2015-04-28,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2014-07-17T15:25Z,HARV_013-O-4-7-20140717,,HARV_013-O-4-7-20140717-CN,,soil,N,1.4,-26.9,0.76,17.72,23.4,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData|dryingProtocolError,20201217T043843Z,RELEASE-2021
e01f51f5-aa56-4881-add3-5156ffb94366,2015-04-28,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2014-07-17T15:25Z,HARV_013-M-4-7-20140717,,HARV_013-M-4-7-20140717-CN,,soil,N,5.8,-25.3,0.1,1.91,19,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
ed9b7de6-c33b-459e-a03c-c71b6a76cb20,2015-04-28,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2014-07-17T16:40Z,HARV_021-M-6-12-20140717,,HARV_021-M-6-12-20140717-CN,,soil,N,1.7,-27.4,0.4,10.35,26,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
45f00fef-ad2a-4d90-bd27-4cb9b6b8b82b,2015-04-28,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2014-07-17T17:19Z,HARV_034-M-19-30-20140717,,HARV_034-M-19-30-20140717-CN,,soil,N,5.3,-26.4,0.23,4.95,21.4,OK,OK,,,1,Replicate samples,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
df415dcc-ea2d-469d-801e-abaf2cd28438,2015-04-28,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2014-07-17T17:19Z,HARV_034-M-19-30-20140717,,HARV_034-M-19-30-20140717-CN,,soil,N,5.8,-26.2,0.23,4.68,20.8,OK,OK,,,2,Replicate samples,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
92bce1cb-2d50-4298-b0c9-85b4c5da5a1e,2015-04-28,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2014-07-17T17:19Z,HARV_034-O-19-30-20140717,,HARV_034-O-19-30-20140717-CN,,soil,N,-0.9,-27.5,1.39,43.39,31.2,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData|dryingProtocolError,20201217T043843Z,RELEASE-2021
ff372d15-a9f8-4c85-9f69-77be9e7daf0e,2015-04-28,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2014-07-17T18:00Z,HARV_034-O-23-8-20140717,,HARV_034-O-23-8-20140717-CN,,soil,N,-0.5,-27.7,1.35,41.66,30.8,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData|dryingProtocolError,20201217T043843Z,RELEASE-2021
95cd1d9a-6be6-4253-b555-76bf53f15f20,2015-04-28,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2014-07-17T18:00Z,HARV_034-M-23-8-20140717,,HARV_034-M-23-8-20140717-CN,,soil,N,5,-26.8,0.23,5.19,22.4,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
a29b9bd1-f8c3-487e-8b95-1a179866ff74,2015-04-28,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2014-07-17T18:33Z,HARV_034-O-31-3-20140717,,HARV_034-O-31-3-20140717-CN,,soil,N,-0.6,-27.5,1.43,41.64,29.1,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData|dryingProtocolError,20201217T043843Z,RELEASE-2021
dd451378-5e5a-4bfd-86d2-932cae623aed,2015-04-28,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2014-07-17T18:33Z,HARV_034-M-31-3-20140717,,HARV_034-M-31-3-20140717-CN,,soil,N,4.8,-26.5,0.18,4.33,23.6,OK,OK,,,1,"",University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20201217T043843Z,RELEASE-2021
5a378602-3480-48bb-93d7-2ee351d84766,2018-11-20,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-07-09T14:12Z,HARV_033-O-8.5-15.5-20180709,A00000001045,HARV_033-O-8.5-15.5-20180709-CN,A00000000637,soil,N,1.2,-27.7,0.54,16.1,29.6,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
2429cda8-8a3e-437f-a88b-eddeb8c4624e,2018-11-16,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-07-09T15:27Z,HARV_033-M-8.5-15.5-20180709,A00000001059,HARV_033-M-8.5-15.5-20180709-CN,A00000000635,soil,N,3.7,-26.9,0.21,4.22,20.3,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,"",20201218T085323Z,RELEASE-2021
e04c19b9-477a-4865-a9bc-ee6cc6cc18bd,2018-11-16,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-07-09T16:22Z,HARV_033-O-6.5-31.5-20180709,A00000001046,HARV_033-O-6.5-31.5-20180709-CN,A00000000634,soil,N,2.3,-28.4,1.68,43,25.6,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
b0d6eb60-259a-4ccd-8da3-a993a6200400,2018-11-16,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-07-09T16:45Z,HARV_033-M-6.5-31.5-20180709,A00000001058,HARV_033-M-6.5-31.5-20180709-CN,A00000000633,soil,N,6.1,-27.2,0.17,4.01,24.1,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,"",20201218T085323Z,RELEASE-2021
67d55aad-00e5-477a-908d-d78c3aa1aeb5,2018-11-20,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-07-09T17:45Z,HARV_035-O-21-4-20180709,A00000001075,HARV_035-O-21-4-20180709-CN,A00000000669,soil,N,-1.2,-28.3,0.73,24.16,32.9,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
9658305e-e0b0-407d-a7b7-3c9a65b2135e,2018-11-16,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-07-09T17:54Z,HARV_033-O-21-34.5-20180709,A00000001056,HARV_033-O-21-34.5-20180709-CN,A00000000638,soil,N,-0.4,-28.3,1.66,40.19,24.2,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
7c7de662-5541-4c87-bafc-dee85b7a3ceb,2018-11-16,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-07-09T18:04Z,HARV_035-M-21-4-20180709,A00000001080,HARV_035-M-21-4-20180709-CN,A00000000654,soil,N,4.8,-26.7,0.21,5.35,26,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,"",20201218T085323Z,RELEASE-2021
259aa201-0f34-4a3d-a4a4-2b599775656b,2018-11-16,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-07-09T18:10Z,HARV_033-M-21-34.5-20180709,A00000001057,HARV_033-M-21-34.5-20180709-CN,A00000000636,soil,N,5.5,-27.1,0.15,2.96,19.5,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,"",20201218T085323Z,RELEASE-2021
ce8788e3-7757-4527-95d1-8d4ea036b317,2018-11-16,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-07-09T18:32Z,HARV_035-O-8-24.5-20180709,A00000001076,HARV_035-O-8-24.5-20180709-CN,A00000000670,soil,N,0,-27.3,1.39,43,31,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
20d746e4-f8d8-4dc4-9094-aa247e1b7422,2018-11-16,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-07-09T18:56Z,HARV_035-M-8-24.5-20180709,A00000001078,HARV_035-M-8-24.5-20180709-CN,A00000000667,soil,N,1.8,-26.7,0.21,6.65,32,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,"",20201218T085323Z,RELEASE-2021
158e5bff-6436-4073-b0f9-466fd37423c2,2018-11-20,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-07-09T19:05Z,HARV_034-O-15.5-30-20180709,A00000001062,HARV_034-O-15.5-30-20180709-CN,A00000000649,soil,N,-1.5,-27.6,1.45,41.76,28.8,OK,OK,OK,OK,2,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
fa679dbe-a95c-4244-a4ea-6585fc8f1860,2018-11-20,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-07-09T19:05Z,HARV_034-O-15.5-30-20180709,A00000001062,HARV_034-O-15.5-30-20180709-CN,A00000000649,soil,N,-0.6,-27.3,1.44,41.15,28.7,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
a7d077de-d2d2-4f60-8e10-ec1c0f9ef514,2018-11-16,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-07-09T19:47Z,HARV_035-O-38-33.5-20180709,A00000001077,HARV_035-O-38-33.5-20180709-CN,A00000000672,soil,N,-1.6,-28,1.21,39.83,32.9,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
da0e9eb2-8cb1-4535-b84f-498e744d8b12,2018-11-16,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-07-09T19:57Z,HARV_034-M-15.5-30-20180709,A00000001074,HARV_034-M-15.5-30-20180709-CN,A00000000651,soil,N,6.3,-26,0.14,3.05,21.9,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,"",20201218T085323Z,RELEASE-2021
52136360-a94b-46db-8b3a-83ab1d8ff91f,2018-11-16,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-07-09T20:05Z,HARV_035-M-38-33.5-20180709,A00000001079,HARV_035-M-38-33.5-20180709-CN,A00000000668,soil,N,5.4,-26.9,0.19,6.43,33,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,"",20201218T085323Z,RELEASE-2021
c656170f-de09-4c88-8f0d-ad6a9d5793ce,2018-11-16,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-07-10T13:15Z,HARV_034-O-16.5-4.5-20180710,A00000001060,HARV_034-O-16.5-4.5-20180710-CN,A00000000650,soil,N,-0.2,-27.3,1.24,35.36,28.6,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
5eb61047-0465-48da-8731-bdcc95cf8c5b,2018-11-16,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-07-10T13:35Z,HARV_034-M-16.5-4.5-20180710,A00000001073,HARV_034-M-16.5-4.5-20180710-CN,A00000000652,soil,N,5,-26.4,0.27,6.45,23.9,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,"",20201218T085323Z,RELEASE-2021
3f84bf59-739f-45aa-b7f2-e07dcf96a46b,2018-11-16,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-07-10T14:01Z,HARV_034-O-26-6-20180710,A00000001061,HARV_034-O-26-6-20180710-CN,A00000000653,soil,N,-0.5,-27.7,1.37,47.6,34.8,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
f7b8741d-45ec-4e72-b644-02ddf430bde3,2018-11-20,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-07-10T14:15Z,HARV_004-O-33.5-2.5-20180710,A00000000700,HARV_004-O-33.5-2.5-20180710-CN,A00000000540,soil,N,-0.8,-27.9,0.67,15.7,23.6,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20201218T085323Z,RELEASE-2021
fd268941-7455-48eb-bc0d-11e2c1fd32ba,2018-11-16,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-07-10T14:20Z,HARV_034-M-26-6-20180710,A00000001063,HARV_034-M-26-6-20180710-CN,A00000000655,soil,N,6.5,-25.9,0.18,4.72,26.2,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,"",20201218T085323Z,RELEASE-2021
b7bcb082-376c-4e6e-9e91-ec3bb96ede2f,2018-11-20,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-07-10T14:38Z,HARV_004-M-33.5-2.5-20180710,A00000000720,HARV_004-M-33.5-2.5-20180710-CN,A00000000546,soil,N,4.3,-26.9,0.26,4.38,16.8,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,"",20201218T085323Z,RELEASE-2021
