uid,namedLocation,domainID,siteID,plotID,pitID,collectDate,testProtocolVersion,nrcsDescriptionID,horizonID,horizonName,horizonTopDepth,horizonBottomDepth,remarks,dataQF,publicationDate,release
dd805f76-35fd-4646-acd7-5b99b875d4c4,TREE_011.basePlot.all,D05,TREE,TREE_011,1097781,2016-10-17,Field Book for Describing and Sampling Soils ver3,S2016WI069011,17N02293,Oa1,13,63,"",,20201217T183044Z,RELEASE-2021
2220ec76-534c-4a88-8917-828f09df8a28,TREE_006.basePlot.all,D05,TREE,TREE_006,1097779,2016-10-17,Field Book for Describing and Sampling Soils ver3,S2016WI069006,17N02288,2E and Bt,67,100,Bt part is sandy loam textured lamellae,,20201217T183044Z,RELEASE-2021
2cc20b70-f5a6-41aa-acb4-12b5b8f31f47,TREE_011.basePlot.all,D05,TREE,TREE_011,1097781,2016-10-17,Field Book for Describing and Sampling Soils ver3,S2016WI069011,17N02294,Oa2,63,84,"",,20201217T183044Z,RELEASE-2021
12a9df78-f14e-4240-a9c3-3bfb7b6a7443,TREE_017.basePlot.all,D05,TREE,TREE_017,1097782,2016-10-17,Field Book for Describing and Sampling Soils ver3,S2016WI069017,17N02299,Bs2,39,58,"",,20201217T183044Z,RELEASE-2021
bee09fa8-df33-4568-9c5a-3a379f22822c,TREE_017.basePlot.all,D05,TREE,TREE_017,1097782,2016-10-17,Field Book for Describing and Sampling Soils ver3,S2016WI069017,17N02295,Oa,0,6,many uncoated sand grains,,20201217T183044Z,RELEASE-2021
f7334231-efb4-4c59-880a-0fd501d50e76,TREE_006.basePlot.all,D05,TREE,TREE_006,1097779,2016-10-17,Field Book for Describing and Sampling Soils ver3,S2016WI069006,17N02286,2E',30,48,"",,20201217T183044Z,RELEASE-2021
f6ebb790-4fe0-455a-878c-b277f1594721,TREE_019.basePlot.all,D05,TREE,TREE_019,1097783,2016-10-17,Field Book for Describing and Sampling Soils ver3,S2016WI069019,17N02304,Bs2,37,55,"",,20201217T183044Z,RELEASE-2021
6e1df946-9a85-43ae-b5c6-4953d2b76717,TREE_017.basePlot.all,D05,TREE,TREE_017,1097782,2016-10-17,Field Book for Describing and Sampling Soils ver3,S2016WI069017,17N02297,Bhs,13,21,"",,20201217T183044Z,RELEASE-2021
b5496b11-77a6-428b-a812-443e9527da1c,TREE_006.basePlot.all,D05,TREE,TREE_006,1097779,2016-10-17,Field Book for Describing and Sampling Soils ver3,S2016WI069006,17N02283,A,0,10,"",,20201217T183044Z,RELEASE-2021
c0c62e39-88bb-43e3-9a54-3685438ee878,TREE_020.basePlot.all,D05,TREE,TREE_020,1097784,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069020,17N02311,2Bs3,45,61,"",,20201217T183044Z,RELEASE-2021
c1f44012-2892-4266-8d25-9678338a70f8,TREE_041.basePlot.all,D05,TREE,TREE_041,1097787,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069041,17N02329,E/B,36,64,"",,20201217T183044Z,RELEASE-2021
b7b75293-32a8-40df-93af-410833e1d9b5,TREE_001.basePlot.all,D05,TREE,TREE_001,1097778,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069001,17N02282,C1,95,100,"",,20201217T183044Z,RELEASE-2021
0caab39f-13ba-40ce-b3a1-f8c4f09f7fd0,TREE_021.basePlot.all,D05,TREE,TREE_021,1097785,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069021,17N02318,2Bs4,61,84,"",,20201217T183044Z,RELEASE-2021
62f52c35-3c1a-4bc6-8545-bf473e2b51c6,TREE_020.basePlot.all,D05,TREE,TREE_020,1097784,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069020,17N02309,Bs1,17,26,"",,20201217T183044Z,RELEASE-2021
5ec6b9e1-25f6-42c5-920e-52267779d74c,TREE_001.basePlot.all,D05,TREE,TREE_001,1097778,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069001,17N02278,E,6,15,"",,20201217T183044Z,RELEASE-2021
b0c1ab23-8246-4fbe-9cf2-70ad84384f55,TREE_001.basePlot.all,D05,TREE,TREE_001,1097778,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069001,17N02277,A,3,6,"",,20201217T183044Z,RELEASE-2021
09df15b1-e93f-4dd4-8c96-2c8d9597e1f9,TREE_041.basePlot.all,D05,TREE,TREE_041,1097787,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069041,17N02328,Bs,11,36,"",,20201217T183044Z,RELEASE-2021
e6959bbc-814f-4a20-b507-ebb2a86a8ae2,TREE_021.basePlot.all,D05,TREE,TREE_021,1097785,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069021,17N02313,Oa,0,5,many 10-25mm charcoal blocks,,20201217T183044Z,RELEASE-2021
8ecf05f6-1b1b-4702-a793-e57628f29baf,TREE_021.basePlot.all,D05,TREE,TREE_021,1097785,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069021,17N02316,Bs2,26,39,"",,20201217T183044Z,RELEASE-2021
237af01a-11c2-41db-8366-1b5572ddbb8e,TREE_001.basePlot.all,D05,TREE,TREE_001,1097778,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069001,17N02281,BC,73,95,"",,20201217T183044Z,RELEASE-2021
8e6ff3e9-8b7e-4307-a601-39ea7a2b6032,TREE_021.basePlot.all,D05,TREE,TREE_021,1097785,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069021,17N02315,Bs1,19,26,40% is 5YR 3/3 Bhs material,,20201217T183044Z,RELEASE-2021
43540295-6a2d-4092-a046-d25992a19715,TREE_021.basePlot.all,D05,TREE,TREE_021,1097785,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069021,17N02319,2BC,84,100,one thin 5YR 4/6 lamellae,,20201217T183044Z,RELEASE-2021
44653c4e-cfcd-40a4-9545-42778883633a,TREE_009.basePlot.all,D05,TREE,TREE_009,1097780,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069009,17N02291,Oa,36,100,"",,20201217T183044Z,RELEASE-2021
9ba4e0d3-3b53-44f8-8235-2d70d4fe1bef,TREE_020.basePlot.all,D05,TREE,TREE_020,1097784,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069020,17N02308,E,7,17,"",,20201217T183044Z,RELEASE-2021
8afec0ea-18ad-48a2-995a-420efa2d21c4,TREE_009.basePlot.all,D05,TREE,TREE_009,1097780,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069009,17N02290,Oe,10,36,"",,20201217T183044Z,RELEASE-2021
1a8ee3fa-cca6-489c-9bdd-624733522a9b,TREE_021.basePlot.all,D05,TREE,TREE_021,1097785,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069021,17N02314,E,5,19,"",,20201217T183044Z,RELEASE-2021
21bf982e-7775-44cb-9ab6-0b42156d211b,TREE_020.basePlot.all,D05,TREE,TREE_020,1097784,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069020,17N02310,Bs2,26,45,"",,20201217T183044Z,RELEASE-2021
cd265363-6623-44d9-be02-bb330725b1e5,TREE_041.basePlot.all,D05,TREE,TREE_041,1097787,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069041,17N02327,A,0,11,0-5cm of patchy E-Horizon.,,20201217T183044Z,RELEASE-2021
1f12451f-f02d-4020-bc37-b6c244b0dea4,TREE_020.basePlot.all,D05,TREE,TREE_020,1097784,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069020,17N02312,2BC,61,100,"",,20201217T183044Z,RELEASE-2021
166527c2-95c2-4f8c-8817-03029a24a4d8,TREE_021.basePlot.all,D05,TREE,TREE_021,1097785,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069021,17N02317,Bs3,39,61,"",,20201217T183044Z,RELEASE-2021
5a86cdd5-1972-43d0-81e4-49397099e942,TREE_041.basePlot.all,D05,TREE,TREE_041,1097787,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069041,17N02330,2Bt,64,100,"",,20201217T183044Z,RELEASE-2021
3b81115e-f211-4c49-ac3d-bc746ea3a7a9,TREE_009.basePlot.all,D05,TREE,TREE_009,1097780,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069009,17N02289,Oi,0,10,"",,20201217T183044Z,RELEASE-2021
6da8fb9f-5087-429d-8db7-50614ae9ff19,TREE_001.basePlot.all,D05,TREE,TREE_001,1097778,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069001,17N02279,Bs1,15,37,"",,20201217T183044Z,RELEASE-2021
bfd0a3a3-9514-4ffa-992c-7f4060d4af44,TREE_001.basePlot.all,D05,TREE,TREE_001,1097778,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069001,17N02276,Oe,0,3,"",,20201217T183044Z,RELEASE-2021
38af6b22-be43-4d13-bb3d-630c5c2f667e,TREE_001.basePlot.all,D05,TREE,TREE_001,1097778,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069001,17N02280,Bs2,37,73,"",,20201217T183044Z,RELEASE-2021
435cc674-1630-46f0-9ecb-88bfbbb856d9,TREE_020.basePlot.all,D05,TREE,TREE_020,1097784,2016-10-18,Field Book for Describing and Sampling Soils ver3,S2016WI069020,17N02307,Oa,0,7,"",,20201217T183044Z,RELEASE-2021
0aff191e-0a84-4517-964e-78b22a0561e8,TREE_024.basePlot.all,D05,TREE,TREE_024,1097786,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069024,17N02324,BC,43,58,"",,20201217T183044Z,RELEASE-2021
844dcc22-85eb-47a9-8162-a225731c475f,TREE_050.basePlot.all,D05,TREE,TREE_050,1097788,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069050,17N02335,C1,89,100,"",,20201217T183044Z,RELEASE-2021
d5868abe-014a-4bcf-90b2-08ba31b54c2e,TREE_050.basePlot.all,D05,TREE,TREE_050,1097788,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069050,17N02332,Bs1,17,39,"",,20201217T183044Z,RELEASE-2021
db1e19ac-b295-4e52-b824-097c2eb75086,TREE_024.basePlot.all,D05,TREE,TREE_024,1097786,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069024,17N02323,Bs2,30,43,"",,20201217T183044Z,RELEASE-2021
6f11faee-34b5-4dce-a570-72541a25b836,TREE_050.basePlot.all,D05,TREE,TREE_050,1097788,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069050,17N02334,BC,57,89,"",,20201217T183044Z,RELEASE-2021
aacf9d32-e074-4c9a-8852-d10b0014ca1e,TREE_050.basePlot.all,D05,TREE,TREE_050,1097788,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069050,17N02331,A,0,17,"",,20201217T183044Z,RELEASE-2021
dd47936e-6528-491e-8a11-135526741e85,TREE_050.basePlot.all,D05,TREE,TREE_050,1097788,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069050,17N02333,Bs2,39,57,"",,20201217T183044Z,RELEASE-2021
c1a8e10a-db5e-4b4b-87c3-508452837d8a,TREE_024.basePlot.all,D05,TREE,TREE_024,1097786,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069024,17N02326,C2,90,100,"",,20201217T183044Z,RELEASE-2021
ca5df250-c04a-44cc-898a-4b6691d6e41c,TREE_024.basePlot.all,D05,TREE,TREE_024,1097786,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069024,17N02325,C1,58,90,"",,20201217T183044Z,RELEASE-2021
a911ebff-9a9f-4ccd-aca3-e011cc54a370,TREE_024.basePlot.all,D05,TREE,TREE_024,1097786,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069024,17N02321,E,8,16,"",,20201217T183044Z,RELEASE-2021
1c9d8800-da75-4287-8b91-a754b8295b27,TREE_024.basePlot.all,D05,TREE,TREE_024,1097786,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069024,17N02320,A,0,8,10% uncoated sand grains,,20201217T183044Z,RELEASE-2021
0485fd27-07f5-4fc6-a65e-59ed9e739c5d,TREE_024.basePlot.all,D05,TREE,TREE_024,1097786,2016-10-19,Field Book for Describing and Sampling Soils ver3,S2016WI069024,17N02322,Bs1,16,30,"",,20201217T183044Z,RELEASE-2021
560942a2-9399-478a-b670-efa9032a6741,ORNL_001.basePlot.all,D07,ORNL,ORNL_001,898909,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN001001,17N02579,Bt,14,34,,,20201217T145541Z,RELEASE-2021
f712014c-11e4-4f0d-9edd-e91256341a81,ORNL_001.basePlot.all,D07,ORNL,ORNL_001,898909,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN001001,17N02576,Oi,0,2,,,20201217T145541Z,RELEASE-2021
fc42f0d1-6550-4cd4-93cb-18c7315e3b87,ORNL_018.basePlot.all,D07,ORNL,ORNL_018,898910,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN001018,17N02595,C,32,100,,,20201217T145541Z,RELEASE-2021
4bccd955-a19a-4802-b89e-a470afa35f0a,ORNL_018.basePlot.all,D07,ORNL,ORNL_018,898910,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN001018,17N02592,Oi,0,2,,,20201217T145541Z,RELEASE-2021
e1a8f3d0-759f-4b8a-a0dc-34947f130af3,ORNL_018.basePlot.all,D07,ORNL,ORNL_018,898910,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN001018,17N02593,A,2,12,,,20201217T145541Z,RELEASE-2021
95bb11ca-8956-4a3a-98a1-0a69bbec425c,ORNL_001.basePlot.all,D07,ORNL,ORNL_001,898909,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN001001,17N02578,AB,5,14,,,20201217T145541Z,RELEASE-2021
b2549dbd-f3bb-425f-8116-76e3b7243902,ORNL_014.basePlot.all,D07,ORNL,ORNL_014,898906,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN145014,17N02635,Bt1,30,43,,,20201217T145541Z,RELEASE-2021
baf135b5-8471-4de3-b9de-283c94c4ba36,ORNL_001.basePlot.all,D07,ORNL,ORNL_001,898909,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN001001,17N02577,A,2,5,,,20201217T145541Z,RELEASE-2021
9d78b6c0-70fb-4b21-b239-d40f1053651a,ORNL_001.basePlot.all,D07,ORNL,ORNL_001,898909,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN001001,17N02580,BC,34,100,,,20201217T145541Z,RELEASE-2021
5af984f1-9b1f-4901-8b43-25dd3cbc79a6,ORNL_014.basePlot.all,D07,ORNL,ORNL_014,898906,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN145014,17N02633,A,0,10,,,20201217T145541Z,RELEASE-2021
04bbfefe-1760-4f2a-b07c-6fde3634ddcb,ORNL_014.basePlot.all,D07,ORNL,ORNL_014,898906,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN145014,17N02636,Bt2,43,100,,,20201217T145541Z,RELEASE-2021
a2fbe190-33d7-4c03-b07b-492846db2025,ORNL_014.basePlot.all,D07,ORNL,ORNL_014,898906,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN145014,17N02634,BA,10,30,,,20201217T145541Z,RELEASE-2021
760a8a79-70b7-48eb-a970-eaf8a4241e12,ORNL_018.basePlot.all,D07,ORNL,ORNL_018,898910,2016-08-02,Field Book for Describing and Sampling Soils ver3,S2016TN001018,17N02594,Bt,12,32,,,20201217T145541Z,RELEASE-2021
2b850b12-de20-49f0-9629-ecf83273030e,ORNL_008.basePlot.all,D07,ORNL,ORNL_008,898905,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN145008,17N02625,A,0,10,,,20201217T145541Z,RELEASE-2021
aa0a6801-90a1-4d65-ae01-f6623bf3c696,ORNL_007.basePlot.all,D07,ORNL,ORNL_007,898908,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN145007,17N02622,BA,18,36,,,20201217T145541Z,RELEASE-2021
ee308d00-ca53-4f3a-bc1d-8bae771c4946,ORNL_003.basePlot.all,D07,ORNL,ORNL_003,882498,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN001003,17N02582,BE,4,12,,,20201217T145541Z,RELEASE-2021
b008966e-972a-42f5-b359-1b274064902f,ORNL_003.basePlot.all,D07,ORNL,ORNL_003,882498,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN001003,17N02583,Bw,12,44,,,20201217T145541Z,RELEASE-2021
b58878a6-cdd5-422e-abd9-04d4f64d8484,ORNL_008.basePlot.all,D07,ORNL,ORNL_008,898905,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN145008,17N02628,Bt1,36,61,,,20201217T145541Z,RELEASE-2021
32b359fc-c42a-4274-9ac1-afbe689c3929,ORNL_007.basePlot.all,D07,ORNL,ORNL_007,898908,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN145007,17N02621,A,0,18,,,20201217T145541Z,RELEASE-2021
efbfd8b5-d06c-4980-9e6c-83f967e75e30,ORNL_008.basePlot.all,D07,ORNL,ORNL_008,898905,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN145008,17N02629,2Bt2,61,100,,,20201217T145541Z,RELEASE-2021
b4a426be-5a96-44c7-acb8-f748684f46a1,ORNL_003.basePlot.all,D07,ORNL,ORNL_003,882498,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN001003,4144595,Cr,44,69,,,20201217T145541Z,RELEASE-2021
8c31da49-d378-403d-bc0b-d96e27f1998f,ORNL_015.basePlot.all,D07,ORNL,ORNL_015,882500,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN001015,4448487,Cr,20,35,,,20201217T145541Z,RELEASE-2021
5d790209-f9f3-4272-8ca0-88434bed5f13,ORNL_008.basePlot.all,D07,ORNL,ORNL_008,898905,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN145008,17N02627,BE,23,36,,,20201217T145541Z,RELEASE-2021
6abf2d58-a0a7-4d62-9b30-66eedcc306fd,ORNL_007.basePlot.all,D07,ORNL,ORNL_007,898908,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN145007,17N02624,Bt2,60,100,,,20201217T145541Z,RELEASE-2021
a5300cf1-ea5d-4d7c-a88f-db2fdf96efac,ORNL_003.basePlot.all,D07,ORNL,ORNL_003,882498,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN001003,17N02581,Oi,0,4,,,20201217T145541Z,RELEASE-2021
e02cf886-803e-462f-88d9-00c6ddb40a9a,ORNL_008.basePlot.all,D07,ORNL,ORNL_008,898905,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN145008,17N02626,E,10,23,,,20201217T145541Z,RELEASE-2021
cc1f368d-a918-453b-bfc6-6ccdd632d022,ORNL_007.basePlot.all,D07,ORNL,ORNL_007,898908,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN145007,17N02623,Bt1,36,60,,,20201217T145541Z,RELEASE-2021
3afd5e44-5ba4-4f39-b5ae-029bd51699e7,ORNL_015.basePlot.all,D07,ORNL,ORNL_015,882500,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN001015,17N02590,Oi,0,4,,,20201217T145541Z,RELEASE-2021
55d8a368-b17f-494c-b637-140100a9409f,ORNL_015.basePlot.all,D07,ORNL,ORNL_015,882500,2016-08-03,Field Book for Describing and Sampling Soils ver3,S2016TN001015,17N02591,Bw,4,20,,,20201217T145541Z,RELEASE-2021
5089cef4-a44e-403a-9015-c628e844101d,ORNL_004.basePlot.all,D07,ORNL,ORNL_004,898914,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145004,17N02619,Bt2,23,36,,,20201217T145541Z,RELEASE-2021
ebbe33f0-9f41-427b-a85d-ee7a52afc9a4,ORNL_010.basePlot.all,D07,ORNL,ORNL_010,898907,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145010,17N02632,Bt,15,33,,,20201217T145541Z,RELEASE-2021
a4e20926-ebca-4c93-b607-11dff129435d,ORNL_004.basePlot.all,D07,ORNL,ORNL_004,898914,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145004,17N02618,Bt1,5,23,,,20201217T145541Z,RELEASE-2021
1376d3b6-4b80-4ac1-8502-d538183d232c,ORNL_032.basePlot.all,D07,ORNL,ORNL_032,898904,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145032,17N02641,Bt3,70,100,,,20201217T145541Z,RELEASE-2021
c6566d2f-e079-474a-9829-ced7a846173d,ORNL_027.basePlot.all,D07,ORNL,ORNL_027,898913,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN001027,17N02601,Bt1,4,20,,,20201217T145541Z,RELEASE-2021
b1f7263c-6094-4378-ac08-aa5f47d56262,ORNL_032.basePlot.all,D07,ORNL,ORNL_032,898904,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145032,17N02640,Bt2,40,70,,,20201217T145541Z,RELEASE-2021
9270249d-dc60-4678-b3fd-7335b351758b,ORNL_032.basePlot.all,D07,ORNL,ORNL_032,898904,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145032,17N02639,Bt1,20,40,,,20201217T145541Z,RELEASE-2021
4936adcc-8663-4087-84f9-12b8c565fcd7,ORNL_010.basePlot.all,D07,ORNL,ORNL_010,898907,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145010,4448454,Cr,33,58,,,20201217T145541Z,RELEASE-2021
efb717e7-377e-4666-845e-b6a375e69398,ORNL_027.basePlot.all,D07,ORNL,ORNL_027,898913,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN001027,17N02600,A,0,4,,,20201217T145541Z,RELEASE-2021
34d3a388-6f66-4baf-9ef6-d1a106b88b11,ORNL_010.basePlot.all,D07,ORNL,ORNL_010,898907,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145010,17N02631,BE,8,15,,,20201217T145541Z,RELEASE-2021
a535e8ad-aca4-448d-b82e-87317c973a9a,ORNL_010.basePlot.all,D07,ORNL,ORNL_010,898907,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145010,17N02630,A,0,8,,,20201217T145541Z,RELEASE-2021
c4bc0b42-6f21-46e4-a791-e73f27cf4ba8,ORNL_027.basePlot.all,D07,ORNL,ORNL_027,898913,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN001027,17N02602,Bt2,20,100,,,20201217T145541Z,RELEASE-2021
93286de7-e559-42c2-aa25-8766e649ca2d,ORNL_032.basePlot.all,D07,ORNL,ORNL_032,898904,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145032,17N02637,A,0,8,,,20201217T145541Z,RELEASE-2021
8fa9c7a9-d6aa-46d8-b09e-48b74740d8c6,ORNL_004.basePlot.all,D07,ORNL,ORNL_004,898914,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145004,17N02617,Oe,0,5,,,20201217T145541Z,RELEASE-2021
7b6f4feb-bfd5-478d-bf9c-ecbf19cfcc42,ORNL_032.basePlot.all,D07,ORNL,ORNL_032,898904,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145032,17N02638,BA,8,20,,,20201217T145541Z,RELEASE-2021
ce70519d-a5d1-4378-8edb-803c6b85b845,ORNL_004.basePlot.all,D07,ORNL,ORNL_004,898914,2016-08-04,Field Book for Describing and Sampling Soils ver3,S2016TN145004,17N02620,Bt3,36,44,,,20201217T145541Z,RELEASE-2021
21e1ff31-834b-4191-99c1-52e44782a6c4,ORNL_040.basePlot.all,D07,ORNL,ORNL_040,882499,2016-08-16,Field Book for Describing and Sampling Soils ver3,S2016TN001040,17N02613,BA,7,15,,,20201217T145541Z,RELEASE-2021
f08dfc02-a663-413b-8f58-04f3a291aa4c,ORNL_040.basePlot.all,D07,ORNL,ORNL_040,882499,2016-08-16,Field Book for Describing and Sampling Soils ver3,S2016TN001040,17N02615,2Bt2,36,60,,,20201217T145541Z,RELEASE-2021
a70874ba-2f66-4a0e-891e-359a2aee1a13,ORNL_040.basePlot.all,D07,ORNL,ORNL_040,882499,2016-08-16,Field Book for Describing and Sampling Soils ver3,S2016TN001040,17N02616,2Bt3,60,100,,,20201217T145541Z,RELEASE-2021
f2bc770e-2276-451f-8c88-28c497c46b18,ORNL_040.basePlot.all,D07,ORNL,ORNL_040,882499,2016-08-16,Field Book for Describing and Sampling Soils ver3,S2016TN001040,17N02614,Bt1,15,36,,,20201217T145541Z,RELEASE-2021
14814bc9-c4ce-4d33-84d6-ae6353c4a0e5,ORNL_040.basePlot.all,D07,ORNL,ORNL_040,882499,2016-08-16,Field Book for Describing and Sampling Soils ver3,S2016TN001040,17N02612,A,0,7,,,20201217T145541Z,RELEASE-2021
9385b5d2-b2be-425c-9a71-cc0d56d30c99,ORNL_012.basePlot.all,D07,ORNL,ORNL_012,898915,2016-08-24,Field Book for Describing and Sampling Soils ver3,S2016TN001012,17N02589,Bt,18,22,,,20201217T145541Z,RELEASE-2021
4dcbadda-aa08-4afe-b21f-12fbde64432d,ORNL_012.basePlot.all,D07,ORNL,ORNL_012,898915,2016-08-24,Field Book for Describing and Sampling Soils ver3,S2016TN001012,17N02588,BA,7,18,,,20201217T145541Z,RELEASE-2021
8f39f4ac-31fd-406c-a27a-60f593493779,ORNL_012.basePlot.all,D07,ORNL,ORNL_012,898915,2016-08-24,Field Book for Describing and Sampling Soils ver3,S2016TN001012,4448491,Cr,22,47,,,20201217T145541Z,RELEASE-2021
875736ed-fab1-4886-9f27-afb6ca833d4e,ORNL_012.basePlot.all,D07,ORNL,ORNL_012,898915,2016-08-24,Field Book for Describing and Sampling Soils ver3,S2016TN001012,17N02587,A,0,7,,,20201217T145541Z,RELEASE-2021
1e2ca9d8-d015-401a-a927-bf2ca033cf68,ORNL_029.basePlot.all,D07,ORNL,ORNL_029,882494,2016-08-26,Field Book for Describing and Sampling Soils ver3,S2016TN001029,17N02604,Bt1,6,15,,,20201217T145541Z,RELEASE-2021
bfe830d8-6253-439a-aa03-edb16825f100,ORNL_029.basePlot.all,D07,ORNL,ORNL_029,882494,2016-08-26,Field Book for Describing and Sampling Soils ver3,S2016TN001029,4144580,R,35,60,,,20201217T145541Z,RELEASE-2021
4d9dac08-0041-4b72-b2e9-3df3177f6e90,ORNL_029.basePlot.all,D07,ORNL,ORNL_029,882494,2016-08-26,Field Book for Describing and Sampling Soils ver3,S2016TN001029,17N02603,A,0,6,,,20201217T145541Z,RELEASE-2021
2cbb7552-2f83-49ce-b0d6-48c7929a46fb,ORNL_029.basePlot.all,D07,ORNL,ORNL_029,882494,2016-08-26,Field Book for Describing and Sampling Soils ver3,S2016TN001029,17N02605,Bt2,15,35,,,20201217T145541Z,RELEASE-2021
f5a56c67-a087-457d-9825-87871755c910,ORNL_035.basePlot.all,D07,ORNL,ORNL_035,898912,2016-09-07,Field Book for Describing and Sampling Soils ver3,S2016TN145035,17N02644,Bt,26,45,,,20201217T153826Z,RELEASE-2021
80b312e9-4c27-42f5-8551-77aeea9c188a,ORNL_033.basePlot.all,D07,ORNL,ORNL_033,898916,2016-09-07,Field Book for Describing and Sampling Soils ver3,S2016TN001033,17N02611,Bw,8,20,,,20201217T153826Z,RELEASE-2021
f2fb31c6-9975-4fdb-b0e6-3e7fa60c128f,ORNL_033.basePlot.all,D07,ORNL,ORNL_033,898916,2016-09-07,Field Book for Describing and Sampling Soils ver3,S2016TN001033,17N02610,A,0,8,,,20201217T153826Z,RELEASE-2021
