uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,analysisStartDate,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,airDryOvenDryProcessedDate,airDryOvenDryMethodPub,airDryOvenDryMethod,airDryOvenDryRatio,gypsumProcessedDate,gypsumMethodPub,gypsumMethod,gypsumConc,caco3ProcessedDate,caco3MethodPub,caco3Method,caco3Conc,cecProcessedDate,cecMethodPub,cecMethod,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,KClExtractProcessedDate,KClExtractMethodPub,KClExtractMethod,alKcl,feKcl,mnKcl,routinepHProcessedDate,routinepHMethodPub,routinepHMethod,phCacl2,phH2o,ecProcessedDate,ecMethodPub,ecMethod,ec12pre,satPasteProcessedDate,satPasteMethodPub,satPasteMethod,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,TotalNCSProcessedDate,TotalNCSMethodPub,TotalNCSMethod,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,acidOxalateProcessedDate,acidOxalateMethodPub,acidOxalateMethod,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,citrateDithioProcessedDate,citrateDithioMethodPub,citrateDithioMethod,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,extractAcidityProcessedDate,extractAcidityMethodPub,extractAcidityMethod,acidity,h2oReten15BarProcessedDate,h2oReten15BarMethodPub,h2oReten15BarMethod,waterRetention15Bar,MehlichIIIPProcessedDate,MehlichIIIPMethodPub,MehlichIIIPMethod,MehlichIIITotP,Bray1PProcessedDate,Bray1PMethodPub,Bray1PMethod,Bray1PExtractable,OlsenPProcessedDate,OlsenPMethodPub,OlsenPMethod,OlsenPExtractable,archiveID,archiveMass,processingRemarks,laboratoryName,dataQF,publicationDate,release
b1336c85-2cf6-48d1-acd6-58d7521ab910,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02312,2BC,2017-04-12,S2016WI069020-6,bulk,61,100,80.5,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.002,"","","",,,,,,2018-05-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),0,0.1,0,0,0.5,,0.1,20,,"","","",,,,2017-09-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),5.2,5.9,2017-09-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.02,"","","",,,,,,,,,,,,,,,,,,,2017-09-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",0.6,0.1,6,1,0.1,2018-05-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.09,0.03,7,35,0.04,0.01,2018-01-30,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.1,0.2,0,0,2017-11-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",2.5,,,,,2017-10-15,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),51,,,,,,,,,17N02312,325.33,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
a9f8ce4d-d572-4ce5-bb4b-5993a84f2edc,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02282,C,2017-03-23,S2016WI069001-7,bulk,95,100,97.5,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.002,"","","",,,,,,2018-05-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),0.9,0.1,0,0,0.6,,1,100,,"","","",,,,2017-09-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),5.3,6,2017-09-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.02,"","","",,,,,,,,,,,,,,,,,,,2017-09-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",0.2,0.1,2,0,0,2018-05-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.08,0.03,20,224.8,0.03,0.01,2018-01-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.1,0.2,0,0,2017-11-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",3.2,,,,,2017-10-15,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),56.4,,,,,,,,,17N02282,9.67,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
2cb920cc-3c50-4c3e-b95f-fceb4504b394,TREE_009.basePlot.all,D05,TREE,TREE_009,S2016WI069009,2016-10-18,17N02290,Oe,2017-08-15,S2016WI069009-2,bulk,10,36,23,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.136,2017-09-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Gypsum (4E2a1a1a1),0,,,,,2018-05-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),16.9,1.1,6.6,0,131,8,24.6,19,26.8,2018-03-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),2.2,,0.8,2017-08-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),3.4,4.1,2017-09-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.97,2018-01-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Saturated Paste and Soluble Salts (4F2),,0,0.9,0.4,0,0.3,0.1,33.7,0,0.4,0.3,0,0,0.1,0,3.8,,0.3,2017-09-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",500.8,14.4,35,501,1.5,2018-05-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.14,0.24,10.1,213.6,0.02,0.12,2018-01-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.2,0.2,0,0.1,2017-11-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",178.4,,,,,2017-10-15,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),32.1,,,,,,,,,17N02290,28.61,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
327f1789-84b7-4c06-a708-06505ae2f9b8,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02276,Oe,2017-08-15,S2016WI069001-1,bulk,0,3,1.5,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.059,2017-09-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Gypsum (4E2a1a1a1),0,,,,,2018-05-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),22.4,1.9,3.6,0,44.2,,27.9,63,,"","","",,,,2017-09-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),5.2,5.7,2017-09-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),2.38,2018-01-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Saturated Paste and Soluble Salts (4F2),,0,3.8,0.8,0,1.68,0,305,5.4,1.9,0.9,0,0,0,0,5.7,,4.5,2017-09-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",231.2,12.7,18,231,1.1,2018-05-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.07,0.13,2813.4,483.6,0.01,0.12,2018-01-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.1,0.4,0.3,0,2017-11-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",45.9,,,,,2017-10-15,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),162,,,,,,,,,17N02276,51.99,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
7a61a12a-5456-40e9-9311-10d498d87dbb,TREE_041.basePlot.all,D05,TREE,TREE_041,S2016WI069041,2016-10-18,17N02328,Bs,2017-08-15,S2016WI069041-2,bulk,11,36,23.5,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.017,"","","",,,,,,2018-05-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),0.6,0.1,0.3,0,9.5,77,1,11,4.3,2018-03-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),3.3,,0.5,2017-09-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),4.1,4.3,2017-09-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.2,"","","",,,,,,,,,,,,,,,,,,,2017-09-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",17.7,1.1,16,18,0.2,2018-05-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.29,0.57,54.1,280.7,0.05,0.19,2018-01-30,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.3,1,0,0,2017-11-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",18,,,,,2017-11-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),6.9,,,,,,,,,17N02328,212.17,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
bccc177c-37f5-4950-a32c-172004e4af62,TREE_041.basePlot.all,D05,TREE,TREE_041,S2016WI069041,2016-10-18,17N02329,E/B,2017-08-15,S2016WI069041-3,bulk,36,64,50,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.012,"","","",,,,,,2018-05-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),0.2,0.1,0.2,0,6,80,0.5,8,2.5,2018-03-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),2,,0.3,2017-09-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),4.2,4.6,2017-09-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.09,"","","",,,,,,,,,,,,,,,,,,,2017-09-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",8,0.6,13,8,0.2,2018-05-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.22,0.44,50.8,196,0.04,0.09,2018-01-30,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.2,0.8,0,0,2017-11-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",11.8,,,,,2017-11-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),3.9,,,,,,,,,17N02329,278.42,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
b058a310-de52-40c7-af4e-392be832b507,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02316,Bs2,2017-04-12,S2016WI069021-4,bulk,26,39,32.5,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.008,"","","",,,,,,2018-05-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),0,0.2,0,0,3.3,80,0.2,6,1,2018-03-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),0.8,,0.1,2017-09-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),4.6,5.1,2017-09-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.07,"","","",,,,,,,,,,,,,,,,,,,2017-09-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",4.8,0.3,16,5,0.1,2018-05-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.26,0.25,15,372.2,0.06,0.07,2018-01-30,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.2,0.5,0,0,2017-11-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",9.1,,,,,2017-10-15,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),152.3,,,,,,,,,17N02316,269.93,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
ce620b69-39a7-4dbc-be54-f7ca7955a96c,TREE_009.basePlot.all,D05,TREE,TREE_009,S2016WI069009,2016-10-18,17N02289,Oi,2017-08-15,S2016WI069009-1,bulk,0,10,5,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.147,"","","",,,,,,2018-05-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),15.2,2.6,5.7,0,61.6,2,23.5,38,24,2018-03-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),0.5,,5.1,2017-08-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),3.5,4.5,"","","",,2018-01-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Saturated Paste and Soluble Salts (4F2),,0,0.8,0.3,0,0.28,0,25.4,0,0.4,0,0,0,0.7,0,4.3,,0.2,2017-09-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",476.1,11.6,41,476,0.2,2018-05-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.02,0.06,53.3,271.2,0.02,0.07,2018-01-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0,0.1,0,0.1,2017-11-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",163.3,,,,,,"","",,,,,,,,,,17N02289,6.9,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
37fdbe84-ac27-4f45-9107-3f3a67d04c8b,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02278,E,2017-03-23,S2016WI069001-3,bulk,6,15,10.5,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.004,"","","",,,,,,2018-05-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),0.4,0.1,0,0,2.3,71,0.5,22,1.7,2018-03-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),1.2,,0.5,2017-09-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),3.8,4.3,2017-09-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.08,"","","",,,,,,,,,,,,,,,,,,,2017-09-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",4.4,0.5,9,4,0,2018-05-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.03,0.04,23.9,94.5,0,0.04,2018-01-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0,0.3,0,0,2017-11-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",4.8,,,,,2017-10-15,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),11.3,,,,,,,,,17N02278,302.14,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
f374fd23-a8fd-430f-810e-70935b366353,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02279,Bs1,2017-03-23,S2016WI069001-4,bulk,15,37,26,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.01,"","","",,,,,,2018-05-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),0.6,0.1,0,0,5.3,68,0.7,13,2.2,2018-03-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),1.5,,0.3,2017-09-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),4.4,4.5,2017-09-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.09,"","","",,,,,,,,,,,,,,,,,,,2017-09-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",7.5,0.5,15,8,0,2018-05-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.29,0.4,111.9,702.9,0.06,0.13,2018-01-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.3,0.7,0,0,2017-11-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",12.8,,,,,2017-10-15,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),170.2,,,,,,,,,17N02279,298.87,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
3f119f18-ae76-41c3-b05c-19adea52c744,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02315,Bs1,2017-08-15,S2016WI069021-3,bulk,19,26,22.5,2017-08-29,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Water Retention, Air Dry-Oven Dry (3D1)",1.012,"","","",,,,,,2018-05-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Cation Exchange Capacity and Cations (4B1a1a),0.3,0.2,0.3,0,6.9,76,0.8,12,3.4,2018-03-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Potassium Chloride Extractable (4B3a1a),2.6,,0.4,2017-09-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine 1:1 Water and 1:2 0.01M CaCl2 pH (4C1a2a),4.1,4.4,2017-09-10,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Salt Prediction 1:2 (soil/water) (4F1a1a1),0.16,"","","",,,,,,,,,,,,,,,,,,,2017-09-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Total N, C, S (4H2a)",9.3,0.5,18,9,0.1,2018-05-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Acid Oxalate Extractable (4G2),0.2,0.42,35.4,596.7,0.02,0.15,2018-01-30,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Citrate Dithionate Extractable (4G1),0.2,0.7,0,0,2017-11-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Extractable Acidity, BaCl2-Triethanolamine, Centrifuge (4B2b1a1)",13.5,,,,,2017-10-15,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Mehlich III Phosphorus (4D6a1),199.9,,,,,,,,,17N02315,278.7,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T183044Z,RELEASE-2021
