uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,bulkDensProcessedDate,bulkDensMethodPub,bulkDensMethod,bulkDensIDnrcs,bulkDensSampleType,bulkDensCenterDepth,bulkDensTopDepth,bulkDensBottomDepth,bulkDensThirdBar,bulkDensOvenDry,bulkDensFieldMoist,waterRetentionThirdBar,fieldWaterContent,laboratoryName,remarks,dataQF,publicationDate,release
f263759a-6561-4ea2-a9ce-bd7cc9d91f78,SERC_019.basePlot.all,D02,SERC,SERC_019,S2016MD003019,2016-04-07,16N03608,Bt1,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003019-3,clod,42,30,54,1.56,1.68,,19.6,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
63de29f7-f129-4a4c-b8d1-c0455528a3cc,SERC_019.basePlot.all,D02,SERC,SERC_019,S2016MD003019,2016-04-07,16N03609,Bt2,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003019-4,clod,66,54,78,1.49,1.71,,23.9,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
5bef9495-6219-426a-8abe-b0f3d05da159,SERC_009.basePlot.all,D02,SERC,SERC_009,S2016MD003009,2016-04-07,16N03579,BA,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003009-3,clod,32,25,39,1.41,1.4,,12,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
6e50a302-e87a-4b6d-8b58-2a4467c6b268,SERC_006.basePlot.all,D02,SERC,SERC_006,S2016MD003006,2016-04-07,16N03569,A,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003006-1,clod,3.5,0,7,1.28,1.35,,30.2,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
032380d6-6288-48df-aa27-2bbb3b15efc3,SERC_010.basePlot.all,D02,SERC,SERC_010,S2016MD003010,2016-04-08,16N03584,BE,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003010-3,clod,38,27,49,1.47,1.51,,12.4,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
0cad1be0-2d7e-443e-a2d9-b9bf2e26ee21,SERC_010.basePlot.all,D02,SERC,SERC_010,S2016MD003010,2016-04-08,16N03583,A,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003010-2,clod,19,11,27,1.36,1.38,,10.4,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
ee770192-b4d3-4d2e-bd3f-b4c26505f27e,SERC_010.basePlot.all,D02,SERC,SERC_010,S2016MD003010,2016-04-08,16N03582,A,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003010-1,clod,5.5,0,11,1.15,1.21,,21.8,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
564ca2c2-c6ca-4b47-a05b-a1be2140b6f1,SERC_030.basePlot.all,D02,SERC,SERC_030,S2016MD003030,2016-04-08,16N03645,Btg2,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003030-4,clod,60.5,45,76,1.61,1.69,,19.6,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
3898eca3-20c5-49f3-98b1-c53720e422d1,SERC_030.basePlot.all,D02,SERC,SERC_030,S2016MD003030,2016-04-08,16N03646,BCg,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003030-5,clod,88,76,100,1.61,1.69,,21.5,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
fb7cfe48-f67a-48a4-bb10-268160e9bad7,SERC_030.basePlot.all,D02,SERC,SERC_030,S2016MD003030,2016-04-08,16N03642,Ap1,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003030-1,clod,8.5,0,17,1.47,1.53,,15,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
3fb36305-c49f-470d-a2a4-c1d87b3cab3b,SERC_010.basePlot.all,D02,SERC,SERC_010,S2016MD003010,2016-04-08,16N03585,Bt1,2017-04-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003010-4,clod,63.5,49,78,1.43,1.46,,14.1,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
dca5ca66-08f2-44ed-adc5-0ca2c6288c56,SERC_030.basePlot.all,D02,SERC,SERC_030,S2016MD003030,2016-04-08,16N03644,Btg1,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003030-3,clod,36.5,28,45,1.62,1.72,,18.9,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
b064362a-904b-450c-8709-1249253d0b03,SERC_030.basePlot.all,D02,SERC,SERC_030,S2016MD003030,2016-04-08,16N03643,Ap2,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003030-2,clod,22.5,17,28,1.63,1.69,,17.3,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
89e58b5d-b2c3-4380-bd29-26230db84c23,SERC_010.basePlot.all,D02,SERC,SERC_010,S2016MD003010,2016-04-08,16N03586,Bt2,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003010-5,clod,89,78,100,1.62,1.71,,16.9,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
7b722960-cbb4-460c-a3c8-b9fec9f06506,SERC_028.basePlot.all,D02,SERC,SERC_028,S2016MD003028,2016-04-18,16N03634,Ap,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003028-1,clod,14,0,28,1.47,1.55,,23.7,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
ed159154-db67-452b-a2f3-5ddaf22eaa29,SERC_029.basePlot.all,D02,SERC,SERC_029,S2016MD003029,2016-04-18,16N03638,Ap,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003029-1,clod,18,0,36,1.51,1.56,,11.7,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
e430ea5f-3c2b-4912-9a09-a29264e65d2f,SERC_028.basePlot.all,D02,SERC,SERC_028,S2016MD003028,2016-04-18,16N03637,Btg,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003028-4,clod,81.5,63,100,1.54,1.66,,24.3,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
42e358a9-10e0-4ff6-8314-18c9d2a7815c,SERC_028.basePlot.all,D02,SERC,SERC_028,S2016MD003028,2016-04-18,16N03635,Bt1,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003028-2,clod,36,28,44,1.48,1.72,,25.2,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
fe25ca93-3009-4a68-ac58-22b22b855f65,SERC_029.basePlot.all,D02,SERC,SERC_029,S2016MD003029,2016-04-18,16N03641,BCt,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003029-4,clod,87.5,75,100,1.56,1.66,,18.5,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
e5f2cc2b-4860-412f-bced-75dec6d373ef,SERC_029.basePlot.all,D02,SERC,SERC_029,S2016MD003029,2016-04-18,16N03639,Bt1,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003029-2,clod,46,36,56,1.74,1.81,,15.2,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
d4415df1-9bbb-4c85-8d43-cfd0e8ba0ba3,SERC_028.basePlot.all,D02,SERC,SERC_028,S2016MD003028,2016-04-18,16N03636,Bt2,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003028-3,clod,53.5,44,63,1.46,1.63,,26.7,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
843f3d1a-0d73-4dbf-bbfa-6bee59562250,SERC_029.basePlot.all,D02,SERC,SERC_029,S2016MD003029,2016-04-18,16N03640,Bt2,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003029-3,clod,65.5,56,75,1.56,1.64,,18.3,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
f159a4c1-afec-4df8-ad08-c67007468036,SERC_027.basePlot.all,D02,SERC,SERC_027,S2016MD003027,2016-04-19,16N03631,Bt1,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003027-2,clod,36,23,49,1.63,1.84,,21.9,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
504d535b-c820-4ba1-b1f7-3e9a72ae8ed8,SERC_013.basePlot.all,D02,SERC,SERC_013,S2016MD003013,2016-04-19,16N03600,BCt,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003013-4,clod,84,68,100,1.28,1.48,,29,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
74579fd8-d0e0-4696-ab22-514676bab39f,SERC_013.basePlot.all,D02,SERC,SERC_013,S2016MD003013,2016-04-19,16N03598,Bt1,2017-04-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003013-2,clod,22,10,34,1.22,1.36,,20.4,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
d1137c02-6dca-41c3-b7ad-1939a0f11253,SERC_014.basePlot.all,D02,SERC,SERC_014,S2016MD003014,2016-04-19,16N03605,BCt,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003014-5,clod,91,82,100,1.5,1.63,,17.9,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
b254c86d-bd82-4040-a812-7b62a7e9b549,SERC_014.basePlot.all,D02,SERC,SERC_014,S2016MD003014,2016-04-19,16N03601,A,2017-04-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003014-1,clod,7,0,14,1.18,1.22,,19.6,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
40b53407-e3bf-492b-bb16-069311d37c0e,SERC_027.basePlot.all,D02,SERC,SERC_027,S2016MD003027,2016-04-19,16N03633,CB,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003027-4,clod,88,76,100,1.62,1.76,,18,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
716a0211-1079-4e1f-a323-202ec0afafa8,SERC_007.basePlot.all,D02,SERC,SERC_007,S2016MD003007,2016-04-19,16N03576,BCt,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003007-4,clod,87.5,75,100,1.27,1.48,,32.4,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
87796fe7-d8bf-44b8-9148-97030b4ca4ba,SERC_013.basePlot.all,D02,SERC,SERC_013,S2016MD003013,2016-04-19,16N03597,A,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003013-1,clod,5,0,10,1.13,1.31,,31.7,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
baba1815-40b1-407c-ac8c-146514c66274,SERC_007.basePlot.all,D02,SERC,SERC_007,S2016MD003007,2016-04-19,16N03575,Bt2,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003007-3,clod,66.5,58,75,1.27,1.61,,34.2,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
d3164a0f-7fc9-4b9b-878b-871f3679f25c,SERC_014.basePlot.all,D02,SERC,SERC_014,S2016MD003014,2016-04-19,16N03603,BE,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003014-3,clod,33,25,41,1.61,1.66,,15.5,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
fc53545b-e23e-4f15-8531-3282058cbe92,SERC_007.basePlot.all,D02,SERC,SERC_007,S2016MD003007,2016-04-19,16N03573,Ap,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003007-1,clod,14.5,0,29,1.67,1.77,,15.6,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
16f8901f-0553-44dc-8d95-a6b719ccfd20,SERC_014.basePlot.all,D02,SERC,SERC_014,S2016MD003014,2016-04-19,16N03604,Bt,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003014-4,clod,61.5,41,82,1.6,1.73,,19,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
82343cfc-156d-4869-ad6b-f42b27d91c08,SERC_027.basePlot.all,D02,SERC,SERC_027,S2016MD003027,2016-04-19,16N03632,Bt2,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003027-3,clod,62.5,49,76,1.59,1.76,,20,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
7d810d05-d1ca-44e4-9053-94e3446b7bdb,SERC_013.basePlot.all,D02,SERC,SERC_013,S2016MD003013,2016-04-19,16N03599,Bt2,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003013-3,clod,51,34,68,1.26,1.52,,31.1,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
6992f2fc-5c09-492e-aa4d-4d4dd36cbbb3,SERC_027.basePlot.all,D02,SERC,SERC_027,S2016MD003027,2016-04-19,16N03630,Ap,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003027-1,clod,11.5,0,23,1.72,1.76,,10.6,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
49655956-e5c7-4a5e-8bf6-785e7eb1c256,SERC_014.basePlot.all,D02,SERC,SERC_014,S2016MD003014,2016-04-19,16N03602,Ap,2017-04-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003014-2,clod,19.5,14,25,1.22,1.28,,19.3,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
da0404b4-b871-4c37-af6b-a15d2be292b5,SERC_007.basePlot.all,D02,SERC,SERC_007,S2016MD003007,2016-04-19,16N03574,Bt1,2017-04-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016MD003007-2,clod,43.5,29,58,1.22,1.61,,36.5,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T174747Z,RELEASE-2021
92c56456-9e76-4ec1-88b8-dd91869909c8,TREE_017.basePlot.all,D05,TREE,TREE_017,S2016WI069017,2016-10-17,17N02297,Bhs,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069017-3,field core,17,13,21,,,1.28,,10.7,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
3c81811d-dc56-4b40-a4bb-539a13628b78,TREE_019.basePlot.all,D05,TREE,TREE_019,S2016WI069019,2016-10-17,17N02304,Bs2,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069019-4,field core,46,37,55,,,1.6,,4.9,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
2cb77bc8-28bd-4edd-b72b-131832465b56,TREE_017.basePlot.all,D05,TREE,TREE_017,S2016WI069017,2016-10-17,17N02300,BC,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069017-6,field core,79,58,100,,,1.41,,2.6,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
ca647ce7-a280-4b8d-933a-e22576b25441,TREE_017.basePlot.all,D05,TREE,TREE_017,S2016WI069017,2016-10-17,17N02299,Bs2,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069017-5,field core,48.5,39,58,,,1.39,,3.6,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
0fdbbb78-7998-44b5-9395-bf7135c1288b,TREE_019.basePlot.all,D05,TREE,TREE_019,S2016WI069019,2016-10-17,17N02303,Bs1,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069019-3,field core,28,19,37,,,1.39,,11.8,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
a782810a-5074-44a3-bdc8-8477a8410639,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02286,2E',2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069006-4,field core,39,30,48,,,1.42,,11.9,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
7481ffa6-4e27-48e5-9ee4-cfda0900bfd5,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02285,Bs,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069006-3,field core,22,14,30,,,1.08,,17.6,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
f028cc11-e7a1-42f0-b62b-fde6338918c1,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02288,2E&Bt,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069006-6,field core,83.5,67,100,,,1.55,,4.8,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
209c5149-855c-4e67-af77-cde5c6f3181f,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02287,2E/B,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069006-5,field core,57.5,48,67,,,1.68,,6.4,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
0480f8c0-9d7e-4cb7-949d-d793c0af6043,TREE_006.basePlot.all,D05,TREE,TREE_006,S2016WI069006,2016-10-17,17N02283,A,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069006-1,field core,5,0,10,,,0.82,,20.9,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
43eb8fc2-3aec-4aec-bbc4-2b5223d88e78,TREE_019.basePlot.all,D05,TREE,TREE_019,S2016WI069019,2016-10-17,17N02302,Bhs,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069019-2,field core,14,9,19,,,1.4,,13.5,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
c1b0edc7-6202-4df4-ac92-254b9f14289f,TREE_019.basePlot.all,D05,TREE,TREE_019,S2016WI069019,2016-10-17,17N02305,BC,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069019-5,field core,69.5,55,84,,,1.63,,3.4,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
79eed4ef-d350-4dce-9f3a-76899bb3a1e0,TREE_017.basePlot.all,D05,TREE,TREE_017,S2016WI069017,2016-10-17,17N02298,Bs1,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069017-4,field core,30,21,39,,,1.33,,6.5,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
ebb0cc75-cf3f-4868-8c36-d7cd9109161e,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02310,Bs2,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069020-4,field core,35.5,26,45,,,1.41,,8.1,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
6568edf6-edcc-4609-8ed8-958d22e0301f,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02319,2BC,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069021-7,field core,92,84,100,,,1.59,,6.8,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
bf2ba099-149a-4949-b2f2-c1f88a90c11b,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02312,2BC,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069020-6,field core,80.5,61,100,,,1.45,,3.9,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
faec73a6-230f-4fe3-b480-a590451809ff,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02279,Bs1,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069001-4,field core,26,15,37,,,1.14,,8.3,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
cbec08c0-73d4-43e0-a85e-69a7c40615c4,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02317,Bs3,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069021-5,field core,50,39,61,,,1.32,,7.3,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
9ecabe10-94bd-4b0e-99ff-05fd21e3b48e,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02280,Bs2,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069001-5,field core,55,37,73,,,1.44,,9.1,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
f7c2eb6a-235b-4777-b06b-921183159475,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02281,BC,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069001-6,field core,84,73,95,,,1.48,,3,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
