"","siteID","plotID","taxonID","genus","species","sumBA","mycType","majorGroup","totalBAbyPlot","speciesDominance"
"1","BART","BART_032","ACRU","Acer","rubrum",1.34303635719678,"A","A",2.97402874082711,45.1588224000575
"2","BART","BART_032","ACSAS","Acer","saccharum",0.0413983371926795,"A","A",2.97402874082711,1.39199519575477
"3","BART","BART_032","BEPAC2","Betula","papyrifera",0.132025431267111,"E","A",2.97402874082711,4.43927893011529
"4","BART","BART_032","BEPAP","Betula","papyrifera",0.262590807348466,"E","A",2.97402874082711,8.82946434725566
"5","BART","BART_032","FAGR","Fagus","grandifolia",0.510076837218473,"E","A",2.97402874082711,17.1510392692646
"6","BART","BART_032","PICEA","Picea","sp.",0.057140857979818,"E","G",2.97402874082711,1.92132837169309
"7","BART","BART_032","PIST","Pinus","strobus",0.612366308621193,"E","G",2.97402874082711,20.5904637105453
"8","BART","BART_032","TSCA","Tsuga","canadensis",0.01539380400259,"E","G",2.97402874082711,0.517607775313859
"9","BART","BART_033","ACRU","Acer","rubrum",0.589116166790138,"A","A",2.18080801172222,27.0136648262266
"10","BART","BART_033","ACSAS","Acer","saccharum",0.470052161413575,"A","A",2.18080801172222,21.5540368013582
"11","BART","BART_033","BEAL2","Betula","alleghaniensis",0.173008292831353,"E","A",2.18080801172222,7.93321979291178
"12","BART","BART_033","FAGR","Fagus","grandifolia",0.785962079278768,"E","A",2.18080801172222,36.0399482693609
"13","BART","BART_033","FRAM2","Fraxinus","americana",0.134614103613669,"A","A",2.18080801172222,6.1726709958004
"14","BART","BART_033","TSCA","Tsuga","canadensis",0.0280552077947202,"E","G",2.18080801172222,1.28645931434214
"15","BART","BART_034","ACRU","Acer","rubrum",0.89223273397175,"A","A",3.38929702414922,26.3250086261093
"16","BART","BART_034","BEAL2","Betula","alleghaniensis",0.292929167604183,"E","A",3.38929702414922,8.64277062520696
"17","BART","BART_034","FAGR","Fagus","grandifolia",0.692630073929595,"E","A",3.38929702414922,20.4358033242442
"18","BART","BART_034","FRAM2","Fraxinus","americana",0.196152405910349,"A","A",3.38929702414922,5.78740678414242
"19","BART","BART_034","PICEA","Picea","sp.",0.122388595802224,"E","G",3.38929702414922,3.61103187269183
"20","BART","BART_034","TSCA","Tsuga","canadensis",1.19296404693112,"E","G",3.38929702414922,35.1979787676053
"21","BART","BART_036","ABIES","Abies","sp.",0.00041547562843725,"E","G",2.15129824652889,0.0193127860866162
"22","BART","BART_036","ACRU","Acer","rubrum",0.578510149991619,"A","A",2.15129824652889,26.8912109664498
"23","BART","BART_036","BEAL2","Betula","alleghaniensis",0.261789701221801,"E","A",2.15129824652889,12.1689171477826
"24","BART","BART_036","BEPAP","Betula","papyrifera",0.0824479576008105,"E","A",2.15129824652889,3.8324745410749
"25","BART","BART_036","FAGR","Fagus","grandifolia",0.933820352121808,"E","A",2.15129824652889,43.407293880731
"26","BART","BART_036","PICEA","Picea","sp.",0.035382187261055,"E","G",2.15129824652889,1.64469000605304
"27","BART","BART_036","TSCA","Tsuga","canadensis",0.258932422703361,"E","G",2.15129824652889,12.0361006718221
"28","BART","BART_037","ACRU","Acer","rubrum",0.213862349096798,"A","A",2.84132394014866,7.52685556457913
"29","BART","BART_037","ACSAS","Acer","saccharum",1.09705122321703,"A","A",2.84132394014866,38.6105648748952
"30","BART","BART_037","BEAL2","Betula","alleghaniensis",0.212240501889383,"E","A",2.84132394014866,7.46977487819562
"31","BART","BART_037","FAGR","Fagus","grandifolia",0.830748624148344,"E","A",2.84132394014866,29.2380820225968
"32","BART","BART_037","FRAM2","Fraxinus","americana",0.283686602017322,"A","A",2.84132394014866,9.98431041278873
"33","BART","BART_037","TSCA","Tsuga","canadensis",0.203734639779788,"E","G",2.84132394014866,7.17041224694459
"34","BART","BART_039","ACPE","Acer","pensylvanicum",0.0152115916286818,"A","A",2.74678713401684,0.553795794377291
"35","BART","BART_039","ACRU","Acer","rubrum",0.47112344450845,"A","A",2.74678713401684,17.1518003224185
"36","BART","BART_039","ACSAS","Acer","saccharum",0.0716314540945009,"A","A",2.74678713401684,2.60782691193652
"37","BART","BART_039","BEAL2","Betula","alleghaniensis",0.18481125643089,"E","A",2.74678713401684,6.72827006294538
"38","BART","BART_039","FAGR","Fagus","grandifolia",0.947328415134081,"E","A",2.74678713401684,34.4885995497121
"39","BART","BART_039","PICEA","Picea","sp.",0.00393248860413102,"E","G",2.74678713401684,0.143166849568727
"40","BART","BART_039","TSCA","Tsuga","canadensis",1.0527484836161,"E","G",2.74678713401684,38.3265405090415
"41","BART","BART_040","ACRU","Acer","rubrum",1.66982011263421,"A","A",2.80889642077831,59.4475503006097
"42","BART","BART_040","ACSAS","Acer","saccharum",0.493796318689407,"A","A",2.80889642077831,17.5797268648512
"43","BART","BART_040","BEAL2","Betula","alleghaniensis",0.17064031736871,"E","A",2.80889642077831,6.07499500894475
"44","BART","BART_040","FAGR","Fagus","grandifolia",0.267202665363936,"E","A",2.80889642077831,9.51272761029393
"45","BART","BART_040","FRAM2","Fraxinus","americana",0.129472101837906,"A","A",2.80889642077831,4.60935835441134
"46","BART","BART_040","FRPE","Fraxinus","pennsylvanica",0.0169716689128555,"A","A",2.80889642077831,0.604211276261758
"47","BART","BART_040","HAVI4","Hamamelis","virginiana",0.00103201318670425,"A","A",2.80889642077831,0.0367408772737263
"48","BART","BART_040","OSVI","Ostrya","virginiana",0.0111220233918713,"E","A",2.80889642077831,0.395957049523012
"49","BART","BART_040","PICEA","Picea","sp.",0.0024630086404144,"E","G",2.80889642077831,0.087685990205788
"50","BART","BART_040","TIAM","Tilia","americana",0.000380132711084365,"E","A",2.80889642077831,0.0135331694067607
"51","BART","BART_040","TSCA","Tsuga","canadensis",0.0459960580412082,"E","G",2.80889642077831,1.63751349821804
"52","BART","BART_041","ACRU","Acer","rubrum",1.09288232976571,"A","A",3.23745521182143,33.7574501656455
"53","BART","BART_041","ACSAS","Acer","saccharum",0.201090204163629,"A","A",3.23745521182143,6.21136636668691
"54","BART","BART_041","BEAL2","Betula","alleghaniensis",0.572365194761198,"E","A",3.23745521182143,17.6794783962178
"55","BART","BART_041","BEPA","Betula","papyrifera",0.320073313529362,"E","A",3.23745521182143,9.88657116739802
"56","BART","BART_041","FAGR","Fagus","grandifolia",0.757988552893041,"E","A",3.23745521182143,23.4130977356931
"57","BART","BART_041","PICEA","Picea","sp.",0.00152053084433746,"E","G",3.23745521182143,0.0469668534343056
"58","BART","BART_041","TSCA","Tsuga","canadensis",0.291535085864152,"E","G",3.23745521182143,9.0050693149244
"59","BART","BART_042","ABIES","Abies","sp.",0.000201061929829747,"E","G",3.31047367907249,0.00607350939235013
"60","BART","BART_042","ACRU","Acer","rubrum",0.437827274769378,"A","A",3.31047367907249,13.2255174701176
"61","BART","BART_042","ACSAS","Acer","saccharum",0.13267024315926,"A","A",3.31047367907249,4.0075909377546
"62","BART","BART_042","BEAL2","Betula","alleghaniensis",0.48505169553814,"E","A",3.31047367907249,14.6520329886459
"63","BART","BART_042","BEPAC2","Betula","papyrifera",0.0198556509688509,"E","A",3.31047367907249,0.599782777140639
"64","BART","BART_042","BEPAP","Betula","papyrifera",0.0289529178954835,"E","A",3.31047367907249,0.874585352498419
"65","BART","BART_042","FAGR","Fagus","grandifolia",0.278676547133009,"E","A",3.31047367907249,8.41802636567366
"66","BART","BART_042","FRAM2","Fraxinus","americana",1.0333939166755,"A","A",3.31047367907249,31.2158928557024
"67","BART","BART_042","PICEA","Picea","sp.",0.0282821878639421,"E","G",3.31047367907249,0.854324504759876
"68","BART","BART_042","TSCA","Tsuga","canadensis",0.865562183139099,"E","G",3.31047367907249,26.1461732383145
"69","BART","BART_044","ACRU","Acer","rubrum",0.459413943290357,"A","A",2.73369768822565,16.8055869992174
"70","BART","BART_044","BEAL2","Betula","alleghaniensis",0.0771331682291,"E","A",2.73369768822565,2.82156906234809
"71","BART","BART_044","BEPAP","Betula","papyrifera",0.156823592878222,"E","A",2.73369768822565,5.7366838167102
"72","BART","BART_044","FAGR","Fagus","grandifolia",1.37950160852516,"E","A",2.73369768822565,50.4628443176738
"73","BART","BART_044","TSCA","Tsuga","canadensis",0.660825375302816,"E","G",2.73369768822565,24.1733158040505
"74","BART","BART_046","ACRU","Acer","rubrum",1.33231095987742,"A","A",3.21219209449759,41.4766900821293
"75","BART","BART_046","ACSAS","Acer","saccharum",0.290442597018867,"A","A",3.21219209449759,9.04188132199154
"76","BART","BART_046","BEAL2","Betula","alleghaniensis",0.605772891039472,"E","A",3.21219209449759,18.8585512079787
"77","BART","BART_046","BEPAP","Betula","papyrifera",0.0702153812058953,"E","A",3.21219209449759,2.18590231033108
"78","BART","BART_046","FAGR","Fagus","grandifolia",0.639806549653973,"E","A",3.21219209449759,19.9180662560607
"79","BART","BART_046","FRAM2","Fraxinus","americana",0.0824479576008105,"A","A",3.21219209449759,2.56671939832123
"80","BART","BART_046","PICEA","Picea","sp.",0.0013854423602331,"E","G",3.21219209449759,0.0431307443476475
"81","BART","BART_046","TSCA","Tsuga","canadensis",0.189810315740915,"E","G",3.21219209449759,5.90905867883977
"82","BART","BART_047","ABIES","Abies","sp.",0.00284314135149876,"E","G",2.56663014710224,0.11077331709474
"83","BART","BART_047","ACPE","Acer","pensylvanicum",0.000804247719318987,"A","A",2.56663014710224,0.0313347725704459
"84","BART","BART_047","ACRU","Acer","rubrum",1.31866388139023,"A","A",2.56663014710224,51.3772458754535
"85","BART","BART_047","ACSAS","Acer","saccharum",0.151266900872185,"A","A",2.56663014710224,5.89359947489776
"86","BART","BART_047","BEAL2","Betula","alleghaniensis",0.246767390550498,"E","A",2.56663014710224,9.61445071581901
"87","BART","BART_047","BEPAP","Betula","papyrifera",0.057255526111674,"E","A",2.56663014710224,2.23076652381397
"88","BART","BART_047","FAGR","Fagus","grandifolia",0.668065960971177,"E","A",2.56663014710224,26.0289142837908
"89","BART","BART_047","FRAXI","Fraxinus","sp.",0.00161477862394515,"A","A",2.56663014710224,0.0629143480515983
"90","BART","BART_047","FRPE","Fraxinus","pennsylvanica",0.00219047547771548,"A","A",2.56663014710224,0.0853444147450913
"91","BART","BART_047","HAVI4","Hamamelis","virginiana",0.000962112750161874,"A","A",2.56663014710224,0.0374854457019494
"92","BART","BART_047","OSVI","Ostrya","virginiana",0.0063397339749442,"E","A",2.56663014710224,0.247006136902968
"93","BART","BART_047","PICEA","Picea","sp.",0.00132103971083451,"E","G",2.56663014710224,0.0514698119760644
"94","BART","BART_047","TIAM","Tilia","americana",0.000132732289614169,"E","A",2.56663014710224,0.0051714614886771
"95","BART","BART_047","TSCA","Tsuga","canadensis",0.0788893185224567,"E","G",2.56663014710224,3.07365354574066
"96","BART","BART_047","ULAM","Ulmus","americana",0.0295129067859859,"A","A",2.56663014710224,1.14986987195278
"97","BART","BART_050","ABIES","Abies","sp.",0.00509801947861284,"E","G",4.15869034377296,0.122587138189945
"98","BART","BART_050","ACPE","Acer","pensylvanicum",9.50331777710913e-05,"A","A",4.15869034377296,0.00228517080896369
"99","BART","BART_050","ACRU","Acer","rubrum",0.725945878622752,"A","A",4.15869034377296,17.456117638327
"100","BART","BART_050","ACSAS","Acer","saccharum",0.06696618900392,"A","A",4.15869034377296,1.61027110624363
"101","BART","BART_050","BEAL2","Betula","alleghaniensis",0.333495768141825,"E","A",4.15869034377296,8.01924982563769
"102","BART","BART_050","FAGR","Fagus","grandifolia",0.0806729577515323,"E","A",4.15869034377296,1.93986450259102
"103","BART","BART_050","FRAM2","Fraxinus","americana",0.517079447243324,"A","A",4.15869034377296,12.4337088001172
"104","BART","BART_050","HAVI4","Hamamelis","virginiana",0.000201061929829747,"A","A",4.15869034377296,0.00483474154623722
"105","BART","BART_050","PICEA","Picea","sp.",0.0175834940821421,"E","G",4.15869034377296,0.422813256785777
"106","BART","BART_050","TIAM","Tilia","americana",0.251956516216065,"E","A",4.15869034377296,6.05855438583768
"107","BART","BART_050","TSCA","Tsuga","canadensis",2.15959597812519,"E","G",4.15869034377296,51.9297134339148
"108","BART","BART_051","ABIES","Abies","sp.",0.03989351431161,"E","G",4.0108454226987,0.994641032183376
"109","BART","BART_051","ACRU","Acer","rubrum",0.4528770743764,"A","A",4.0108454226987,11.2913120962832
"110","BART","BART_051","BEAL2","Betula","alleghaniensis",0.0314072871561006,"E","A",4.0108454226987,0.783059027365063
"111","BART","BART_051","BEPAC2","Betula","papyrifera",0.0292552961883916,"E","A",4.0108454226987,0.729404729058522
"112","BART","BART_051","BEPAP","Betula","papyrifera",0.0314159265358979,"E","A",4.0108454226987,0.783274427832717
"113","BART","BART_051","FAGR","Fagus","grandifolia",1.00469546778496,"E","A",4.0108454226987,25.0494686755828
"114","BART","BART_051","PICEA","Picea","sp.",0.134416968674656,"E","G",4.0108454226987,3.35133754878576
"115","BART","BART_051","QURU","Quercus","rubra",0.0629017535083383,"E","A",4.0108454226987,1.56829164126736
"116","BART","BART_051","TSCA","Tsuga","canadensis",2.22398213416235,"E","G",4.0108454226987,55.4492108216412
"117","BART","BART_070","ACPE","Acer","pensylvanicum",0.00343533156670044,"A","A",4.36296219589651,0.078738513249816
"118","BART","BART_070","ACRU","Acer","rubrum",1.24548362211751,"A","A",4.36296219589651,28.5467433866129
"119","BART","BART_070","ACSAS","Acer","saccharum",0.00282743338823081,"A","A",4.36296219589651,0.064805360699437
"120","BART","BART_070","BEAL2","Betula","alleghaniensis",0.036619189368406,"E","A",4.36296219589651,0.839319428503126
"121","BART","BART_070","FAGR","Fagus","grandifolia",0.216484793564382,"E","A",4.36296219589651,4.96187644641965
"122","BART","BART_070","FRAM2","Fraxinus","americana",0.293846512659031,"A","A",4.36296219589651,6.73502312111258
"123","BART","BART_070","PICEA","Picea","sp.",0.0103868907109313,"E","G",4.36296219589651,0.238069693125015
"124","BART","BART_070","POTR5","Populus","tremuloides",0.34022191801316,"E","A",4.36296219589651,7.79795704700693
"125","BART","BART_070","TSCA","Tsuga","canadensis",2.21365650450816,"E","G",4.36296219589651,50.7374670032705
"126","BART","BART_071","ABIES","Abies","sp.",0.000201061929829747,"E","G",2.37778430030598,0.00845585235817537
"127","BART","BART_071","ACPE","Acer","pensylvanicum",0.00359162580121653,"A","A",2.37778430030598,0.151049268882562
"128","BART","BART_071","ACRU","Acer","rubrum",0.968159530621871,"A","A",2.37778430030598,40.7168779143376
"129","BART","BART_071","BEPA","Betula","papyrifera",0.0730616641500476,"E","A",2.37778430030598,3.07267838132525
"130","BART","BART_071","BEPAC2","Betula","papyrifera",0.154721081994807,"E","A",2.37778430030598,6.50694354298232
"131","BART","BART_071","BEPAP","Betula","papyrifera",0.0634680255841478,"E","A",2.37778430030598,2.66920870728184
"132","BART","BART_071","FAGR","Fagus","grandifolia",0.451324342207363,"E","A",2.37778430030598,18.9808782129349
"133","BART","BART_071","PICEA","Picea","sp.",0.112569547963429,"E","G",2.37778430030598,4.73422033903344
"134","BART","BART_071","PINUS","Pinus","sp.",0.158337055139089,"E","G",2.37778430030598,6.65901676273638
"135","BART","BART_071","PIST","Pinus","strobus",0.26970258771803,"E","G",2.37778430030598,11.3426010796406
"136","BART","BART_071","POGR4","Populus","grandidentata",0.0886683110549183,"E","A",2.37778430030598,3.72903088995534
"137","BART","BART_071","TSCA","Tsuga","canadensis",0.0339794661412272,"E","G",2.37778430030598,1.42903904853164
"138","BART","BART_072","ACRU","Acer","rubrum",0.568515172964223,"A","A",3.44133279406696,16.5202032754395
"139","BART","BART_072","BEAL2","Betula","alleghaniensis",0.591273655544991,"E","A",3.44133279406696,17.1815308465481
"140","BART","BART_072","FAGR","Fagus","grandifolia",0.99595320082818,"E","A",3.44133279406696,28.9409150589927
"141","BART","BART_072","PICEA","Picea","sp.",0.0029224665660019,"E","G",3.44133279406696,0.0849225210372096
"142","BART","BART_072","TSCA","Tsuga","canadensis",1.28266829816356,"E","G",3.44133279406696,37.2724282979824
"143","BART","BART_073","ACRU","Acer","rubrum",1.50525170846673,"A","A",3.24953463557448,46.322069996974
"144","BART","BART_073","BEAL2","Betula","alleghaniensis",0.20261152040613,"E","A",3.24953463557448,6.23509342501008
"145","BART","BART_073","BEPAP","Betula","papyrifera",0.133964579332539,"E","A",3.24953463557448,4.12257736433869
"146","BART","BART_073","FAGR","Fagus","grandifolia",0.73617726049733,"E","A",3.24953463557448,22.6548519421207
"147","BART","BART_073","PICEA","Picea","sp.",0.0735415424278835,"E","G",3.24953463557448,2.26314074707137
"148","BART","BART_073","TSCA","Tsuga","canadensis",0.597988024443876,"E","G",3.24953463557448,18.4022665244852
"149","BART","BART_074","BEAL2","Betula","alleghaniensis",0.172304576076949,"E","A",3.13776776453405,5.49131067074163
"150","BART","BART_074","BEPAP","Betula","papyrifera",0.0706858347057703,"E","A",3.13776776453405,2.25274271425461
"151","BART","BART_074","FAGR","Fagus","grandifolia",2.20777230146799,"E","A",3.13776776453405,70.361239809468
"152","BART","BART_074","PICEA","Picea","sp.",0.0962112750161874,"E","G",3.13776776453405,3.06623313884655
"153","BART","BART_074","TSCA","Tsuga","canadensis",0.590793777267155,"E","G",3.13776776453405,18.8284736666892
"154","BART","BART_075","ACPE","Acer","pensylvanicum",0.00057255526111674,"A","A",3.7266326039119,0.0153638773115364
"155","BART","BART_075","ACRU","Acer","rubrum",0.51302129493305,"A","A",3.7266326039119,13.7663502002994
"156","BART","BART_075","ACSAS","Acer","saccharum",0.0113576428408905,"A","A",3.7266326039119,0.304769588205938
"157","BART","BART_075","BEAL2","Betula","alleghaniensis",0.416885418140549,"E","A",3.7266326039119,11.1866519308326
"158","BART","BART_075","FAGR","Fagus","grandifolia",0.456392516555767,"E","A",3.7266326039119,12.2467805406062
"159","BART","BART_075","FRAM2","Fraxinus","americana",0.396593085792849,"A","A",3.7266326039119,10.6421299855676
"160","BART","BART_075","PICEA","Picea","sp.",0.00779350597539288,"E","G",3.7266326039119,0.209129978823561
"161","BART","BART_075","TSCA","Tsuga","canadensis",1.92401658441228,"E","G",3.7266326039119,51.6288238983531
"162","DELA","DELA_001","ACNE2","Acer","negundo",0.396018959735405,"A","A",1.51611062347386,26.120716628712
"163","DELA","DELA_001","ACSA2","Acer","saccharinum",0.059395736106932,"A","A",1.51611062347386,3.91763867275323
"164","DELA","DELA_001","CELA","Celtis","laevigata",0.000176714586764426,"A","A",1.51611062347386,0.0116557844809187
"165","DELA","DELA_001","FRPE","Fraxinus","pennsylvanica",0.0924013085255464,"A","A",1.51611062347386,6.09462839286935
"166","DELA","DELA_001","PLOC","Platanus","occidentalis",0.863004141320914,"A","A",1.51611062347386,56.9222408945012
"167","DELA","DELA_001","QUNI","Quercus","nigra",0.101787601976309,"E","A",1.51611062347386,6.71373186100917
"168","DELA","DELA_001","SANI","Salix","nigra",0.000706858347057703,"B","A",1.51611062347386,0.0466231379236748
"169","DELA","DELA_001","SANI4","Sambucus","nigra",0.00261930287493049,"A","A",1.51611062347386,0.172764627750506
"170","DELA","DELA_002","ACNE2","Acer","negundo",0.00477836242611008,"A","A",0.761851926458793,0.627203562813138
"171","DELA","DELA_002","ACRU","Acer","rubrum",0.0445666333838248,"A","A",0.761851926458793,5.8497762932723
"172","DELA","DELA_002","CAAQ2","Carya","aquatica",0.0304388912206315,"E","A",0.761851926458793,3.99538153852498
"173","DELA","DELA_002","CELA","Celtis","laevigata",0.000706858347057703,"A","A",0.761851926458793,0.092781592132121
"174","DELA","DELA_002","DIVI5","Diospyros","virginiana",0.01674154725098,"A","A",0.761851926458793,2.19748046432032
"175","DELA","DELA_002","FRPE","Fraxinus","pennsylvanica",0.251903109140954,"A","A",0.761851926458793,33.064575988124
"176","DELA","DELA_002","ILDE","Ilex","decidua",0.0169386821899928,"A","A",0.761851926458793,2.22335621945939
"177","DELA","DELA_002","LIST2","Liquidambar","styraciflua",0.0769446726698846,"A","A",0.761851926458793,10.0996886662131
"178","DELA","DELA_002","QULY","Quercus","lyrata",0.316322251900976,"E","A",0.761851926458793,41.5201748417558
"179","DELA","DELA_002","VITIS","Vitis","sp.",0.00251091792838164,"A","A",0.761851926458793,0.329580833384879
"180","DELA","DELA_003","CATO6","Carya","tomentosa",0.0490873852123405,"E","A",1.93706126250815,2.53411630093624
"181","DELA","DELA_003","CELA","Celtis","laevigata",0.143048494490394,"A","A",1.93706126250815,7.38482035953637
"182","DELA","DELA_003","FRPE","Fraxinus","pennsylvanica",0.455474386102755,"A","A",1.93706126250815,23.5136799707097
"183","DELA","DELA_003","ILDE","Ilex","decidua",0.000305519885561607,"A","A",1.93706126250815,0.0157723398570272
"184","DELA","DELA_003","LISI","Ligustrum","sinense",0.000462599518241097,"A","A",1.93706126250815,0.0238815120200232
"185","DELA","DELA_003","LIST2","Liquidambar","styraciflua",0.993904882418039,"A","A",1.93706126250815,51.30993539828
"186","DELA","DELA_003","MORU2","Morus","rubra",0.011499014510302,"A","A",1.93706126250815,0.593631948192121
"187","DELA","DELA_003","PRUNU","Prunus","sp.",0.00567450173054657,"A","A",1.93706126250815,0.29294384438823
"188","DELA","DELA_003","QUPA5","Quercus","pagoda",0.232427590883187,"E","A",1.93706126250815,11.9989798661419
"189","DELA","DELA_003","ULAL","Ulmus","alata",0.00950331777710912,"A","A",1.93706126250815,0.490604915861257
"190","DELA","DELA_003","ULAM","Ulmus","americana",0.0263744557250497,"A","A",1.93706126250815,1.36157055202784
"191","DELA","DELA_003","VITIS","Vitis","sp.",0.00929911425462579,"A","A",1.93706126250815,0.480062992049362
"192","DELA","DELA_004","CATO6","Carya","tomentosa",0.215444926396044,"E","A",1.04873509900114,20.5433122817423
"193","DELA","DELA_004","CELA","Celtis","laevigata",0.637628640546872,"A","A",1.04873509900114,60.799780721955
"194","DELA","DELA_004","COFO","Cornus","foemina",0.0078484838468307,"A","A",1.04873509900114,0.748376196649269
"195","DELA","DELA_004","ILDE","Ilex","decidua",0.000812887099116359,"A","A",1.04873509900114,0.0775111941891318
"196","DELA","DELA_004","LISI","Ligustrum","sinense",0.0011702432634622,"A","A",1.04873509900114,0.111586163615272
"197","DELA","DELA_004","LIST2","Liquidambar","styraciflua",0.000254469004940773,"A","A",1.04873509900114,0.0242643738331195
"198","DELA","DELA_004","QUNI","Quercus","nigra",0.129530221301997,"E","A",1.04873509900114,12.3510905113567
"199","DELA","DELA_004","QUPA5","Quercus","pagoda",0.0113097335529233,"E","A",1.04873509900114,1.07841661480531
"200","DELA","DELA_004","ULAL","Ulmus","alata",0.00360811916264788,"A","A",1.04873509900114,0.344044856139972
"201","DELA","DELA_004","ULAM","Ulmus","americana",0.0350256164948726,"A","A",1.04873509900114,3.3397963440179
"202","DELA","DELA_004","VITIS","Vitis","sp.",0.00610175833143478,"A","A",1.04873509900114,0.581820741696005
"203","DELA","DELA_005","ACNE2","Acer","negundo",0.444881721073014,"A","A",0.823565372545911,54.0189930154225
"204","DELA","DELA_005","CELA","Celtis","laevigata",0.0980820934414001,"A","A",0.823565372545911,11.9094484434425
"205","DELA","DELA_005","FRPE","Fraxinus","pennsylvanica",0.149506038189848,"A","A",0.823565372545911,18.1535119340528
"206","DELA","DELA_005","LISI","Ligustrum","sinense",0.00558418094175586,"A","A",0.823565372545911,0.678049506196857
"207","DELA","DELA_005","PLOC","Platanus","occidentalis",0.110009935348917,"A","A",0.823565372545911,13.3577660033035
"208","DELA","DELA_005","QUNI","Quercus","nigra",0.000855298599939821,"E","A",0.823565372545911,0.103853152214962
"209","DELA","DELA_005","VITIS","Vitis","sp.",0.0146461049510356,"A","A",0.823565372545911,1.77837794536695
"210","DELA","DELA_006","ACNE2","Acer","negundo",0.139311570028949,"A","A",1.51374186261305,9.20312594040748
"211","DELA","DELA_006","ACSA2","Acer","saccharinum",0.139866846530471,"A","A",1.51374186261305,9.23980831771608
